latlon_postcode,latlon_postcode_district,latlon_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,brand,addr_housenumber,addr_street,addr_city,addr_postcode,addr_full,phone,website,wikidata,opening_hours,postcode_district,postcode_area,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,postcode_district_x,postcode_area_y
,SW15,SW,way,1053467007,way/1053467007,51.4645476,-0.2185703,Jolly Gardeners,Mitchells & Butlers,,61-63,Lacy Road,London,,,,https://www.thejollygardenerssw15.co.uk/,,Mo-Fr 12:00-23:00; Sa 10:00-23:00; Su 12:00-22:30,,,,,,,SW15,SW
,,,way,1054398980,way/1054398980,51.586699,-0.4868944,The River Garden,,,,Moorhall Road,Uxbridge,,,,,,,,,,,,,,
,,,way,1057261441,way/1057261441,51.5879406,0.1343732,The Harrow,,,,Billet Road,,,,,,,,,,,,,,,
,,,way,1057751935,way/1057751935,51.4665764,-0.3621805,The Hanworth,,,,,,,,,,,,,,,,,,,
,,,way,1058015344,way/1058015344,51.6549533,-0.2800746,The Wellington,,,4,Theobald Street,Borehamwood,,,,,,,,,,,,,,
,,,way,1058386437,way/1058386437,51.453424,-0.3363163,The Scrummery,,,105,Whitton Road,Twickenham,,,,,,,,,,,,,,
,,,way,1058920733,way/1058920733,51.645027,-0.3662551,The Red Lion,,,50,High Street,Bushey,,,+44 20 8421 9312,,,,,,,,,,,
,E2,E,way,1059879142,way/1059879142,51.5263231,-0.0644254,Marquis of Cornwallis,Stonegate,,304,Bethnal Green Road,London,,,,https://www.craftunionpubs.com/marquis-of-cornwallis-bethnal-green,,,,,,,,,E2,E
,,,way,1059885410,way/1059885410,51.6251953,0.3007466,Rising Sun,,,144,Ongar Road,Brentwood,,,+441277 227400,http://www.rising-sun-brentwood.co.uk/drinks/,,Mo-Th 14:30-23:00; Fr-Su 12:00-23:00,,,,,,,,
,,,way,1059886168,way/1059886168,51.622653,0.3038975,Victoria Arms,,,50,Ongar Road,Brentwood,,,+44 1277223371,,,Mo-Th 11:00-23:00,,,,,,,,
,,,way,1059887754,way/1059887754,51.6191577,0.2991936,The Gardeners Arms,,,27,Hart Street,Brentwood,,,,https://www.gardeners-brentwood.co.uk/,,,,,,,,,,
,,,way,1059891477,way/1059891477,51.6196437,0.2985977,The Merchant,Stonegate,,125-127,High Street,Brentwood,,,,https://www.crafted-social.co.uk/merchant-brentwood,,,,,,,,,,
,,,way,1059891478,way/1059891478,51.6196814,0.2987865,The Swan,,Greene King,123,High Street,Brentwood,,,,https://www.greeneking.co.uk/pubs/essex/swan,,,,,,,,,,
,,,way,1059891479,way/1059891479,51.6186707,0.3045889,The Spread Eagle,,,88,Queen's Road,Brentwood,,,,http://www.spreadeaglebrentwood.co.uk/,,,,,,,,,,
,,,way,1059892754,way/1059892754,51.6089676,0.3075728,The Brave Nelson,,,138,Woodman Road,Warley,,,+44 1277218141,,,,,,,,,,,
,E18,E,way,1060529595,way/1060529595,51.5947249,0.0226302,The George,Stonegate,,70-74,High Road,London,,,,https://www.greatukpubs.co.uk/george-south-woodford,Q27085228,,,,,,,,E18,E
,N1,N,way,1061817830,way/1061817830,51.5330838,-0.0968202,The NarrowBoat,,,119,St. Peter's Street,London,,,+44 20 7288 0572,https://www.thenarrowboatpub.com/,,Mo-Sa 11:00-24:00; Su 11:30-24:00,,,,,,,N1,N
,SE10,SE,way,1062475042,way/1062475042,51.4862787,0.0174301,Angerstein Hotel,,,108,Woolwich Road,London,,,+44 20 8293 5695,https://angerstein-hotel.com/,,,,,,,,,SE10,SE
,,,way,1068933456,way/1068933456,51.6657304,-0.3526293,The Three Compasses,,,,,Watford,,,,https://thethreecompassesaldenham.co.uk/,Q26468747,,,,,,,,,
,E11,E,way,1069433877,way/1069433877,51.583254,0.0208461,Toby Carvery,,Toby Carvery,73,Hollybush Hill,London,,,,https://www.tobycarvery.co.uk/restaurants/london/snaresbrooklondon,,,,,,,,,E11,E
,SE10,SE,way,1075176772,way/1075176772,51.4794409,-0.0078799,Ye Olde Rose and Crown,,Greene King,1,Crooms Hill,London,,,+44 20 8293 1898,https://www.greeneking-pubs.co.uk/pubs/greater-london/ye-olde-rose-crown/,,Mo-Th 12:00-23:00; Fr-Sa 12:00-25:30; Su 12:00-22:30,,,,,,,SE10,SE
,,,way,1076036942,way/1076036942,51.6676424,-0.4180686,Essex Arms,,Ember Inns,,Langley Way,Watford,,,,https://www.emberinns.co.uk/nationalsearch/eastofengland/the-essex-arms-watford,,,,,,,,,,
,N17,N,way,1076851225,way/1076851225,51.5922323,-0.0692517,The Beehive,,,,Stoneleigh Road,London,,,+44 20 8808 3567,https://beehiven17.com/,Q27087260,Mo-Th 15:00-23:00; Fr-Sa 12:00-01:00; Su 12:00-22:30,,,,,,,N17,N
,,,way,1079882786,way/1079882786,51.5228554,0.1917759,The Albion,,Greene King,2,Rainham Road,Rainham,,,,https://www.greeneking.co.uk/pubs/essex/albion,,,,,,,,,,
,SE3,SE,way,1080977183,way/1080977183,51.47618,0.0261743,British Oak,,,109,Old Dover Road,London,,,+44 20 8305 1781,https://britishoakblackheath.com/,,Mo 13:00-22:00; Tu-Th 12:30-23:00; Fr-Sa 12:30-23:30; Su 12:30-22:30,,,,,,,SE3,SE
,,,way,1081021985,way/1081021985,51.5687543,-0.5016413,The King,,,,Cheapside Lane,Uxbridge,,,+441895 833 444,http://www.thekingdenham.co.uk,,,,,,,,,,
,,,way,1083732683,way/1083732683,51.5855118,-0.4412915,The Woodman,,,,Breakspear Road,Ruislip,,,,,,,,,,,,,,
,,,way,1086256809,way/1086256809,51.6580838,-0.2749183,The Queen Victoria,,,,Albert Square,London,,,,,,,,,,,,,,
,,,way,1089411965,way/1089411965,51.3769006,-0.0141657,Real Ale Way,The Real Ale Way,,75,Station Road,West Wickham,,,,,Q109925040,,,,,,,,,
,N1,N,way,1089936277,way/1089936277,51.5296132,-0.0815575,The Lion and Lamb,,,46,Fanshaw Street,London,,,+44 7921 553154,https://thelionandlamb.net,,"Su, We-Th 18:00-23:00; Fr 19:00-02:00; Sa 18:00-02:00",,,,,,,N1,N
,E15,E,way,1090201138,way/1090201138,51.5491457,-0.0019821,The Eagle,,,157,Chobham Road,London,,,+44 20 7534 2322,,,,,,,,,,E15,E
,SW9,SW,way,1090549508,way/1090549508,51.4654182,-0.1291587,The Clapham North,,,409,Clapham Road,London,,,,https://www.claphamnorthpub.co.uk/,,Mo-Th 11:00-00:00; Fr-Sa 11:00-01:00; Su 12:00-23:00,,,,,,,SW9,SW
,SE18,SE,way,1091557043,way/1091557043,51.4915411,0.0604727,George IV,,,,,,,,,,,,,,,,,,SE18,SE
,SE10,SE,way,1093802500,way/1093802500,51.4743686,-0.0149406,The Guildford Arms,,,55,Guildford Grove,London,,,+44 20 8691 6293,http://www.theguildfordarms.co.uk/,,Tu-Su 12:00-23:00; Dec 25-26 off,,,,,,,SE10,SE
,SE10,SE,way,1095220538,way/1095220538,51.4757712,-0.0152529,The Ashburnham Arms,Shepherd Neame,Shepherd Neame,25,Ashburnham Grove,London,,,+44 20 8355 5141,https://www.ashburnham-arms.co.uk/,,Mo-Fr 16:00-23:00; Sa-Su 12:00-23:00,,,,,,,SE10,SE
,SE15,SE,way,1095462380,way/1095462380,51.4656148,-0.0576862,The Beer Shop,,,40,Nunhead Green,London,,,,http://www.thebeershoplondon.co.uk/,,Tu-Th 16:00-23:00; Fr 16:00-23:30; Sa 12:00-23:30; Su 12:00-20:00,,,,,,,SE15,SE
,SE10,SE,way,1095646248,way/1095646248,51.4829151,-0.0083741,The Old Brewery,Young's,Young's,,The Old Royal Naval College,London,,,,https://www.oldbrewerygreenwich.com/,,Mo-Sa 11:00-23:00; Su 12:00-22:30,,,,,,,SE10,SE
,,,way,1097532871,way/1097532871,51.3633962,-0.3794052,The Prince of Wales,,,48,West End Lane,Esher,,,+44 1372 465483,https://www.theprinceofwales-westend.co.uk/,,Mo-Th 10:30-23:00; Fr-Sa 10:00-23:30; Su 10:00-22:00,,,,,,,,
,,,way,1097910243,way/1097910243,51.3691435,-0.3664983,The Albert Arms,,Fuller's,82,High Street,Esher,,,+44 1372 877117,https://www.thealbertarmsesher.co.uk/,,,,,,,,,,
,,,way,1099389065,way/1099389065,51.3810052,0.0992672,The Cricketers,,,93,Chislehurst Road,Orpington,,,,,,,,,,,,,,
,,,way,1101796861,way/1101796861,51.4990334,0.2555512,Crown and Anchor,,,,,,,,,,,,,,,,,,,
,,,way,1106255154,way/1106255154,51.3682716,0.0567351,Black Horse,,Ember Inns,,,,,,,https://www.emberinns.co.uk/nationalsearch/southeast/the-black-horse-orpington,,,,,,,,,,
,SW4,SW,way,1106581292,way/1106581292,51.4639157,-0.141922,Prince of Wales,,,38,Old Town,,,,,,,Mo-Th 15:00-23:00; Fr 15:00-24:00; Sa 12:00-24:00; Su 12:00-23:00,,,,,,,SW4,SW
,SW18,SW,way,1106704861,way/1106704861,51.4410668,-0.1966886,The Pig & Whistle,,,479-481,Merton Road,London,,,,http://www.thepigandwhistlesw18.co.uk/,,,,,,,,,SW18,SW
,SW4,SW,way,1106823471,way/1106823471,51.4658691,-0.1365376,The Bread and Roses,Workers Beer Company,,68,Clapham Manor Street,London,,,,https://breadandrosespub.co.uk/,,Mo-Th-16:00-23:00; Fr 16:00-24:00; Sa 12:00-24:00; Su 12:00-22:30,,,,,,,SW4,SW
,,,way,1108974108,way/1108974108,51.4715417,-0.3517908,The Coach and Horses,,,684,London Road,Hounslow,,,,,,,,,,,,,,
,SE28,SE,way,1112549296,way/1112549296,51.5073066,0.1077457,The Cutty Sark,,,14,Joyce Dawson Way,London,,,,,,,,,,,,,SE28,SE
,E13,E,way,1116641607,way/1116641607,51.5240149,0.0279298,South West Ham Labour Club,,,11A,St Andrew's Road,London,,,,,,,,,,,,,E13,E
,,,way,1118040330,way/1118040330,51.4751,-0.3358968,The Bridge Inn,,,,,,,,,,,,,,,,,,,
,,,way,1119244237,way/1119244237,51.4662112,0.1448206,The Yacht,,Greene King,,Long Lane,,,,,https://www.greeneking.co.uk/pubs/kent/yacht,,,,,,,,,,
,E13,E,way,1120585512,way/1120585512,51.5314791,0.0268486,The Lord Stanley,,,15,St Mary's Road,London,,,,,,,,,,,,,E13,E
,,,way,1121655500,way/1121655500,51.3917185,-0.4499969,The Three Horseshoes,,,131,High Street,Shepperton,,,,,,,,,,,,,,
,,,way,1123854070,way/1123854070,51.4823562,0.1464105,Royal Standard,,,39,Nuxley Road,Belvedere,,,,,,,,,,,,,,
,,,way,1123926636,way/1123926636,51.4811126,0.1445887,The Fox,,,79,Nuxley Road,Belvedere,,,,,,,,,,,,,,
,,,way,1124022045,way/1124022045,51.4822719,0.143023,The Victoria,,,2,Victoria Street,Belvedere,,,,,,,,,,,,,,
,,,way,1124022046,way/1124022046,51.4836078,0.1433413,Prince of Wales,,,13A,Woolwich Road,Belvedere,,,,,,,,,,,,,,
,,,way,1126089923,way/1126089923,51.3598829,-0.3394683,Hare and Hounds,,,,The Green,Claygate,,,,,,,,,,,,,,
,,,way,1128940663,way/1128940663,51.5628391,0.2188312,The Fatling,Stonegate,,109,High Street,Hornchurch,,,,https://www.greatukpubs.co.uk/fatling-hornchurch,,,,,,,,,,
,,,way,1133766072,way/1133766072,51.4640436,-0.3850997,The Honeycombe,,,417,Staines Road,Hounslow,,,,,,,,,,,,,,
,,,way,1133768512,way/1133768512,51.5458955,0.0931208,The Royal Oak,,,201-203,Longbridge Road,Barking,,,,https://www.thequeenshouse.co.uk/new-opening-barking,,,,,,,,,,
,,,way,1134980294,way/1134980294,51.5614226,0.1417233,Beacon Tree,,,,,,,,,,,,,,,,,,,
,,,way,1135278013,way/1135278013,51.5619999,0.0690402,The Great Spoon of Ilford,,Wetherspoon,114-116,Cranbrook Road,Ilford,,,+44 20 8518 0535,https://www.jdwetherspoon.com/pubs/all-pubs/england/essex/the-great-spoon-of-ilford-ilford,Q88916763,"Mo,Tu,We,Th,Su 08:00-24:00; Fr,Sa 08:00-25:00",,,,,,,,
,,,way,1135490946,way/1135490946,51.578359,0.0709157,King George V,,Greene King,,,,,,,https://www.greeneking.co.uk/pubs/essex/king-george-v,,,,,,,,,,
,W4,W,way,1136139752,way/1136139752,51.4979272,-0.2651911,The Swan,,,119,Acton Lane,London,,,,,,,,,,,,,W4,W
,,,way,1137432542,way/1137432542,51.5918746,0.0628494,The Unicorn,,Greene King,,,Ilford,,,,https://www.greeneking.co.uk/pubs/essex/unicorn,,,,,,,,,,
,SE9,SE,way,1141797704,way/1141797704,51.436364,0.045868,The Bat and Ball,,,275,Court Road,London,,,,,,,,,,,,,SE9,SE
,,,way,1144033921,way/1144033921,51.5844274,0.2209708,The Ardleigh,,Ember Inns,,Ardleigh Green Road,Hornchurch,,,,https://www.emberinns.co.uk/nationalsearch/eastofengland/the-ardleigh-hornchurch,,,,,,,,,,
,,,way,1145940261,way/1145940261,51.3613541,-0.3481902,Platform 3,Brightwater Brewery,,37B,The Parade,,,,,https://www.brightbrew.co.uk/,,,,,,,,,,
,,,way,1151938311,way/1151938311,51.6091699,0.0590171,Three Jolly Wheelers,,Vintage Inns,735,Chigwell Road,Woodford Green,,,,https://www.vintageinn.co.uk/restaurants/london/thethreejollywheelerschigwell,,Mo-Fr 12:00-23:00; Sa 09:00-23:00; Su 09:00-22:30,,,,,,,,
,,,way,1153632684,way/1153632684,51.5588665,0.0708194,O'Neill's Ilford,,O'Neill's,,,,,,,,,,,,,,,,,
,SW16,SW,way,1155060967,way/1155060967,51.4280995,-0.1323485,The Manor Arms,,,,,,,,,,,,,,,,,,SW16,SW
,N2,N,way,1155385349,way/1155385349,51.5866302,-0.1644607,The Old White Lion,,,121,Great North Road,London,,,,,,,,,,,,,N2,N
,,,way,1156054922,way/1156054922,51.5564824,0.0679625,The Papermakers Arms,,,,,,,,,,,,,,,,,,,
,,,way,1156329852,way/1156329852,51.5591211,0.0859312,Prince of Wales,,,,,,,,,,,,,,,,,,,
,,,way,1162262556,way/1162262556,51.459692,0.1376865,The Volunteer,,,46,Church Road,Bexleyheath,,,,,,,,,,,,,,
,,,way,1164893696,way/1164893696,51.4656129,-0.3018216,The Triple Crown,,,15,Kew Foot Road,Richmond,,,,,,,,,,,,,,
,SE1,SE,way,1164917391,way/1164917391,51.4930862,-0.1203953,The Windmill,,,44,Lambeth High Street,London,,,,,,,,,,,,,SE1,SE
,SE1,SE,way,1168160316,way/1168160316,51.489757,-0.1226128,The Rose,,,35,Albert Embankment,London,,,,,,,,,,,,,SE1,SE
,E2,E,way,1169647919,way/1169647919,51.5270275,-0.0579262,The Shakespeare,,,460,Bethnal Green Road,London,,,,,,,,,,,,,E2,E
,,,way,1171226026,way/1171226026,51.4655791,-0.4169348,The Green Man,,Greene King,,,,,,,https://www.greeneking.co.uk/pubs/middlesex/green-man,Q26354951,,,,,,,,,
,SE11,SE,way,1175033346,way/1175033346,51.4882573,-0.1090085,The Prince of Wales,The Black Dog Pub Company,,48,Cleaver Square,London,,,+44 207 735 9916,https://www.princeofwaleskennington.co.uk,,Mo-Th 15:00-23:00; Fr 15:00-23:00; Sa 12:00-23:00; Su 12:00-22:00,,,,,,,SE11,SE
,,,way,1178273512,way/1178273512,51.4533643,0.2816754,Sir John Franklin,,,,High Street,Dartford,,,,,,,,,,,,,,
,,,way,1178286823,way/1178286823,51.453348,0.2844672,Pier Hotel,,,6,High Street,Dartford,,,,,,,,,,,,,,
,,,way,1179985789,way/1179985789,51.612175,-0.42617,The Three Wishes,,,,,,,,,,,,,,,,,,,
,SW1P,SW,way,1182778179,way/1182778179,51.4898669,-0.1314626,The White Swan,Taylor Walker,,14,Vauxhall Bridge Road,London,,,,,,,,,,,,,SW1P,SW
,EC2A,EC,way,1183654746,way/1183654746,51.5222333,-0.0843165,The Joiner on Worship,,,,,,,,+44 20 3952 9468,https://thejoineronworship.com/,,"Mo-We,Fr 12:00-22:00; Th 12:00-23:00; Sa 13:00-23:00; Su 15:00-22:00",,,,,,,EC2A,EC
,SE8,SE,way,1187589494,way/1187589494,51.4761623,-0.0225385,The Birds Nest,,,32,Deptford Church Street,London,,,+44 20 8305 6503,http://www.thebirdsnestpub.co.uk/,,Mo-Th 10:00-23:00; Fr-Su 11:00-26:00,,,,,,,SE8,SE
,N3,N,way,1191618802,way/1191618802,51.6032666,-0.1914519,The Joiners,Stonegate,,,Ballards Lane,London,,,,https://www.crafted-social.co.uk/joiners-finchley,,,,,,,,,N3,N
,WC1V,WC,way,1194233515,way/1194233515,51.517962,-0.1155493,Penderel's Oak,,Wetherspoon,283-288,High Holborn,London,,,+44 20 7242 5669,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/penderels-oak-holborn,Q88973882,,,,,,,,WC1V,WC
,SE16,SE,way,1199596936,way/1199596936,51.4928328,-0.0474916,Whelans,,,11,Rotherhithe Old Road,London,,,,,,,,,,,,,SE16,SE
,,,way,1202787615,way/1202787615,51.3626401,0.0279635,The Greyhound,,,,,,,,+44 1689 856338,https://www.greyhound.pub/,,Mo 11:00-23:00; Tu-We 11:00-22:00; Th-Sa 11:00-23:00; Su 12:00-20:00,,,,,,,,
,,,way,1204173381,way/1204173381,51.295229,-0.3273649,The Edmund Tylney,,Wetherspoon,30-34,High Street,Leatherhead,,,+44 1372 362715,https://www.jdwetherspoon.com/pubs/all-pubs/england/surrey/the-edmund-tylney-leatherhead,,,,,,,,,,
,,,way,1204261470,way/1204261470,51.6107153,0.2716499,Nags Head,,,44,Brook Street,Chelmsford,,,,,,,,,,,,,,
,,,way,1205437506,way/1205437506,51.5651271,-0.4427413,The Old Fox,,,,,,,,,,,,,,,,,,,
,SW4,SW,way,1206353507,way/1206353507,51.4597977,-0.1313996,The Coach & Horses,,,173,Clapham Park Road,London,,,+44 20 7498 6308,https://frontierpubs.co.uk/pub/coach-horses/,,Mo-Th 16:00-23:00; Fr 12:00-00:00; Sa 11:30-00:00; Su 12:00-22:30,,,,,,,SW4,SW
,E17,E,way,1208115927,way/1208115927,51.5915513,-0.0427688,Signature Brew Taproom,Signature Brew Ltd,Signature Brew,,Blackhorse Lane,London,,,,https://www.signaturebrew.co.uk/pages/visit-the-brewers-bar-at-signature-brew-in-blackhorse-road-walthamstow,,Fr 16:00-23:00; Sa 12:00-23:00; Su 12:00-18:00,,,,,,,E17,E
,SE15,SE,way,1208183645,way/1208183645,51.4696248,-0.0563697,The Hollydale Tavern,,,115,Hollydale Road,London,,,,,,,,,,,,,SE15,SE
,E3,E,way,1208480794,way/1208480794,51.5324923,-0.0320664,The Albert,Stonegate,,74,St Stephen's Road,London,,,,https://www.craftunionpubs.com/the-albert-bow,,,,,,,,,E3,E
,,,way,1209745060,way/1209745060,51.5688942,0.2665426,The Golden Crane,,,,,Upminster,,,,,,,,,,,,,,
,SW6,SW,way,1210875022,way/1210875022,51.4813889,-0.2097696,The Bedford Arms,,,204,Dawes Road,London,,,,,,,,,,,,,SW6,SW
,SW6,SW,way,1211008216,way/1211008216,51.4725192,-0.1994851,Duke on the Green,,,235,New King's Road,London,,,,,Q15978977,,,,,,,,SW6,SW
,,,way,1211085167,way/1211085167,51.4685678,0.0926408,The Green Man,,,,,,,,,,,,,,,,,,,
,,,way,1211223443,way/1211223443,51.6666105,0.0011629,The Plough,,,,Sewardstone Road,,,,,,,,,,,,,,,
,SE18,SE,way,1211376678,way/1211376678,51.4707095,0.0601942,The Red Lion,,,6,Red Lion Place,London,,,,,,,,,,,,,SE18,SE
,,,way,1211573218,way/1211573218,51.4826971,-0.309118,The Magpie and Crown,,,128,Brentford High Street,,,,,https://www.freewebs.com/magpieandcrown/,,,,,,,,,,
,SW1P,SW,way,1211583959,way/1211583959,51.4969051,-0.1322595,The Speaker,Stonegate,,46,Great Peter Street,London,,,,https://www.greatukpubs.co.uk/speaker-victoria,,,,,,,,,SW1P,SW
,SW6,SW,way,1211647587,way/1211647587,51.4699155,-0.2099689,The Golden Lion,,,57,Fulham High Street,London,,,,,Q15221812,,,,,,,,SW6,SW
,SE11,SE,way,1211922928,way/1211922928,51.4894591,-0.1051293,Old Red Lion,,,42,Kennington Park Road,London,,,,,Q17361860,,,,,,,,SE11,SE
,SW19,SW,way,1212143912,way/1212143912,51.4158367,-0.1864811,The Nelson Arms,,,15,Merton High Street,London,,,+44 20 3132 4590,https://www.nelsonarms.co.uk/,Q97044206,Mo-Th 16:00-23:00; Fr 16:00-00:00; Sa 12:00-00:00; Su 12:00-22:30,,,,,,,SW19,SW
,,,way,1218469992,way/1218469992,51.4823162,-0.311185,Six Bells,,,148,High Street,Brentford,,,+44 208 560 0572,https://www.six-bells-brentford.co.uk/,,,,,,,,,,
,,,way,1221239101,way/1221239101,51.4137206,-0.2889977,The Norbiton,,,16,Clifton Road,Kingston upon Thames,,,+44 2085 498170,https://frontierpubs.co.uk/pub/the-norbiton/,,Mo-Th 12:00-23:00; Fr 12:00-00:00; Sa 11:30-00:00; Su 12:00-22:30,,,,,,,,
,SW16,SW,way,1223071579,way/1223071579,51.4237778,-0.1327152,Earl Ferrers,,,,,,,,,,,,,,,,,,SW16,SW
,,,way,1226903937,way/1226903937,51.4810942,-0.4508914,The Three Magpies,,Greene King,80,Bath Road,Heathrow,,,+442087591071,https://www.greeneking.co.uk/pubs/middlesex/three-magpies,,,,,,,,,,
,W6,W,way,1228717963,way/1228717963,51.4927323,-0.2355598,Hammersmith Belle,,,,,,,,,,,,,,,,,,W6,W
,SW19,SW,way,1229048703,way/1229048703,51.4202281,-0.1868119,The Garden Shed,,,145-147,Haydons Road,London,,,,,,,,,,,,,SW19,SW
,,,way,1230545570,way/1230545570,51.3992746,-0.3020443,Waggon & Horses,,,1,Surbiton Hill Road,Surbiton,,,+44 20 8390 0211,https://thewaggonsurbiton.co.uk/,,,,,,,,,,
,E4,E,way,1232304253,way/1232304253,51.6174673,-0.0281143,The Old Hall Tavern,,,200,Hall Lane,London,,,,https://www.oldhalltavernchingford.co.uk/,,,,,,,,,E4,E
,,,way,1232394923,way/1232394923,51.3929178,-0.3318583,Ye Olde Swan,,,,Summer Road,,,,,,,,,,,,,,,
,,,way,1232525124,way/1232525124,51.454197,0.1359443,The Robin Hood & Little John,,,78,Lion Road,Bexleyheath,,,,,,,,,,,,,,
,SE25,SE,way,1232672895,way/1232672895,51.396493,-0.0862872,Clifton Arms,,,21,Clifton Road,London,,,,,,,,,,,,,SE25,SE
,,,way,1232881570,way/1232881570,51.3145702,-0.2546662,The Derby Arms,,,,Derby Arms Road,,,,,,,,,,,,,,,
,,,way,1238331093,way/1238331093,51.4162637,-0.2923748,The Willoughby Arms,,,47,Willoughby Road,Kingston Upon Thames,,,,,,,,,,,,,,
,,,way,1238338171,way/1238338171,51.4171012,-0.2941632,The Wych Elm,,,93,Elm Road,Kingston Upon Thames,,,,https://thewych.co.uk/,,We-Sa 12:00-23:00; Su 12:00-21:00,,,,,,,,
,NW5,NW,way,1238736065,way/1238736065,51.5480938,-0.1389463,Lion and Unicorn,Young's,Young's,42-44,Gaisford Street,London,,,+44 20 7267 2304,,,Mo-Su 11:00-23:00,,,,,,,NW5,NW
,NW6,NW,way,1238928087,way/1238928087,51.5510363,-0.2010547,The Alliance,,,40-42,Mill Lane,London,,,+44 2077 942860,https://locipubs.com/alliance/,,Mo-Sa 12:00-23:00; Su 12:00-21:00,,,,,,,NW6,NW
,NW3,NW,way,1240005017,way/1240005017,51.5546837,-0.1655814,The Garden Gate,,,14,South End Road,London,,,+44 20 7435 4938,https://www.thegardengatehampstead.co.uk/,,,,,,,,,NW3,NW
,NW1,NW,way,1240322213,way/1240322213,51.5471242,-0.1296654,Lord Stanley,,,51,Camden Park Road,London,,,+44 20 7284 3266,https://www.thelordstanley.com,,,,,,,,,NW1,NW
,SE10,SE,way,1240494104,way/1240494104,51.5039142,0.0021201,The Stargazer,,Wetherspoon,,,London,,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-stargazer,,Mo-Su 10:00-24:15,,,,,,,SE10,SE
,SE10,SE,way,1240494108,way/1240494108,51.5041262,0.0033751,The Observatory,,Nicholson’s Pubs,,,London,,,,https://www.nicholsonspubs.co.uk/restaurants/london/theobservatory,,,,,,,,,SE10,SE
,SE27,SE,way,1245783602,way/1245783602,51.4285303,-0.088923,Gipsy Hill Brewery and Taproom,,,160,Hamilton Road,London,,,,https://gipsyhillbrew.com/bar/the-taproom,,We-Th 16:00-22:00; Fr 16:00-23:00; Sa 12:00-23:00; Su 12:00-20:00,,,,,,,SE27,SE
,NW3,NW,way,1248129184,way/1248129184,51.5585653,-0.1758419,The Old White Bear,,,1,Well Road,London,,,,https://www.theoldwhitebearhampstead.co.uk/,Q20876252,Mo-Th 12:00-23:00; Fr-Sa 11:00-23:00; Su 12:00-22:30,,,,,,,NW3,NW
,SW11,SW,way,1249142247,way/1249142247,51.4640941,-0.1676343,The London and South Western,,Wetherspoon,276-288,Lavender Hill,London,,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-london-and-south-western,,,,,,,,,SW11,SW
,,,way,1250246727,way/1250246727,51.3594511,-0.0967294,The Crown & Sceptre,,Fuller's,32,Junction Road,South Croydon,,,+44 20 8688 8037,https://www.crownandsceptresouthcroydon.co.uk/,,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:30,,,,,,,,
,SW16,SW,way,1251782791,way/1251782791,51.4198337,-0.1063501,The Conquering Hero,,,262,Beulah Hill,London,,,,,,,,,,,,,SW16,SW
,,,way,1253959956,way/1253959956,51.3194989,-0.0428963,The Harrow Inn,,,,,,,,,,,,,,,,,,,
,,,way,1254320505,way/1254320505,51.4798643,-0.4913053,Kings Arms,,,593,Bath Road,,,,,,,Mo-Su 11:00-23:00,,,,,,,,
,,,way,1255797027,way/1255797027,51.3717981,0.0908498,The Maxwell,,,,,,,,,,,,,,,,,,,
,,,way,1257722890,way/1257722890,51.386691,-0.1173071,Golden Lion,,,144,Stanley Road,Croydon,,,,,,,,,,,,,,
,,,way,1262916828,way/1262916828,51.604446,-0.3273554,Duck in the Pond,,Ember Inns,,,,,,,https://www.emberinns.co.uk/nationalsearch/london/the-duck-in-the-pond-harrow#/,,,,,,,,,,
,SE15,SE,way,1267662909,way/1267662909,51.4612704,-0.0470974,The Waverley Arms,,,202,Ivydale Road,London,,,,https://www.waverleyarms.com/,,,,,,,,,SE15,SE
,N1,N,way,1275812271,way/1275812271,51.5338543,-0.0997387,Earl of Essex,,,25,Danbury Street,London,,,+44 20 7424 5828,https://www.earlofessex.net/,,Fr-Sa 12:00-24:00; Su-Th 12:00-23:00,,,,,,,N1,N
