pub_name,address
The Keep Of Brook Green,"The Jameson, 43 Blythe Road, London W14 0HR"
Jolly Fenman (sidcup),"The Jolly Fenman Public House, 64 - 68 Blackfen Road, Sidcup, Kent DA15 8SW"
The Jolly Gardeners,"The Jolly Gardener 36 Lower Richmond Road, Mortlake, Richmond Upon Thames SW14 7EX"
Jolly Millers,"The Jolly Miller Public House, 111 Mayplace Road West, Bexleyheath, Kent DA7 4JR"
The Jolly Sisters,"The Jolly Sisters, 95 Bride Street, London, N7 8ax N7 8AX"
Junction,"The Junction Public House 36 St Johns Hill, London, Wandsworth SW11 1SA"
The Junction Ph,"The Junction Public House, 9 Gayton Road HA1 2DH"
The Kenton,"The Kenton Arms 38 Kenton Road, Hackney, London E9 7AB"
King Edward Vii,"The King Edward Vii, 47 Broadway, Stratford, London E15 4BQ"
King William Iv,"The King William Iv 83 The Street, West Horsley, Surrey KT24 6BG"
William The Fourth,"The King William Iv Public House 816 High Road Leyton, Leyton, London E10 6AE"
The King's Head Public House,"The King's Head Public House, 59 Essex Road, London, N1 2sf N1 2SF"
Kingfisher,"The Kingfisher Public House, Chertsey Bridge Road, Chertsey KT16 8LF"
The Kings Arms,"The Kings Arms, 19 Boston Manor Road, Brentford TW8 8EA"
Kings Arms,"The Kings Arms, 55 The Grove, Ealing W5 5DX"
Kings Arms | The Kings Arms Wet Pub,"The Kings Arms, 6 Park Lane, Harefield UB9 6BJ"
Kings Arms,"The Kings Arms Leaves Green Road, Keston BR2 6DU"
The Kings Ford,"The Kings Ford Public House 250 - 252 Chingford Mount Road, Chingford, London E4 8JL"
The King & Co.,"The Kings Head, 100 Clapham Park Road, London SW4 7BZ"
The Kings Head Restaurant & Pub,"The Kings Head, 214 High Street, Acton W3 9NX"
Old Kings Head,"The Kings Head 28 Holywell Row, Hackney, London EC2A 4JB"
Kings Head,The Kings Head 84 High Street Barnet EN5 5SN
The Kings Head,"The Kings Head Public House 2b Kings Head Hill, Chingford, London E4 7EA"
Kings Head,"The Kings Head Public House, 4 Feltham Road, Ashford TW15 2EB"
Kings Oak Hotel (2009) Ltd,"The Kings Oak Public House, Pauls Nursery Road, Loughton, Essex IG10 4AE"
The Kingsmen,"The Kingsmen Public House, Featherbed Lane, Croydon CR0 9AS"
The Mill,"The Kingston Mill, 58-62 High Street, Kingston Upon Thames KT1 1HN"
The Lamb,"The Lamb, 54 Holloway Road, London, N7 8jl N7 8JL"
The Lamb Public House,"The Lamb, 85 Pelly Road, Plaistow, London E13 0NL"
The Lamb,"The Lamb Brewery, 9 Barley Mow Passage, Chiswick W4 4PH"
The Landor,"The Landor Public House, 70 Landor Road, London SW9 9PH"
The Larkshall,"The Larkshall Public House 205 Larkshall Road, Chingford, London E4 6NT"
The Latchmere,"The Latchmere And Theatre 503 Battersea Park Road, London, Wandsworth SW11 3BW"
The Laurels,"The Laurels Public House, 337 High Road HA3 5EQ"
The Leconfield,"The Leconfield, 79 Green Lanes, London, N16 9bu N16 9BU"
Miller & Carter,"The Leefe Robinson, 76 Uxbridge Road HA3 6DL"
The Lexington,"The Lexington, 96-98 Pentonville Road, London, N1 9jb N1 9JB"
Life Of Reilly,"The Life Of Reilly Public House, 7 Warwick Parade HA3 8SA"
The Lighthouse,"The Lighthouse 441 Battersea Park Road, London, Wandsworth SW11 4LR"
The Lion,"The Lion 27 Wick Road, Teddington, Richmond Upon Thames TW11 9DN"
Lion And The Lamb,"The Lion And Lamb 46 Fanshaw Street, Hackney, London N1 6LG"
Kings Arms,"The Little Apple, 98 Kennington Lane, London SE11 4XD"
Crown,"The Little Crown, 495 New Cross Road, London SE14 6TQ"
The Little Driver,"The Little Driver Public House, 125 Bow Road, London E3 2AN"
The Lodge Tavern,"The Lodge Tavern, 53 The Mall, Ealing W5 3TA"
The Londesborough,"The Londesborough Public House 36 Barbauld Road, Hackney, London N16 0SS"
London Apprentice,"The London Apprentice, 62 Church Street, Isleworth TW7 6BG"
The George,"The Lord Clyde, 77 Inwood Road, Hounslow TW3 1XH"
The Lord Nelson,"The Lord Nelson, 9-11 Enfield Road, Brentford TW8 9NY"
The Lord Palmerston,"The Lord Palmerston Public House 252 - 254 Forest Road, Walthamstow, London E17 5JN"
The Raglan,"The Lord Raglan Public House 199 Shernhall Street, Walthamstow, London E17 9HX"
The Lord Tredegar,"The Lord Tredegar, 50 Lichfield Road, London E3 5AL"
The Lordship,"The Lordship, 211, Lordship Lane, London SE22 8HA"
Old Lyonian Association,"The Lyonian Pavilion, South Vale HA1 3PN"
The Macbeth,"The Macbeth 70 Hoxton Street, Hackney, London N1 6LP"
The Mad Hatter,"The Mad Hatter, 44 Old Street, London, Ec1v 9aq EC1V 9AQ"
The Magpie And Crown,"The Magpie And Crown, 128 High Street, Brentford TW8 8EW"
Magpie,"The Magpie Hotel, 64 Thames Street, Sunbury On Thames, Surrey TW16 6AF"
The Magpie,"The Magpie Public House, 12 New Street, London EC2M 4TP"
Selborne Bowling Club,"The Mall, London N14 6EN"
The Maltsters Public House,"The Maltsters, 177 Windmill Lane, Cheshunt, Hertfordshire EN8 9AW"
Man On The Moon,"The Man On The Moon, 112 Headley Drive, Croydon CR0 0QF"
The Manor Arms,"The Manor Arms, 150 East India Dock Road, London E14 0BP"
The Marion Anderson Ph,"The Marion Anderson Ph, Ground Floor, 28-32 Bowling Green Lane, London EC1R 0BJ"
The Marksman,"The Marksman, 254 Hackney Road, London E2 7SJ"
The Marlborough,"The Marlborough 46 Friars Stile Road, Richmond, Richmond Upon Thames TW10 6NH"
The Maxwell,"The Maxwell Station Road, Orpington BR6 0RZ"
The Middlesex Arms,"The Middlesex Arms, Long Drive, Ruislip HA4 0HG"
Milford Arms,"The Milford Arms, 574 London Road, Isleworth TW7 4EY"
Mill Hill Village Sports Club,The Mill Hill Cricket Club Burtonhole Lane London NW7 1AS
Miller & Carter,"The Mill House Windmill Road, Mitcham, Merton CR4 1HT"
The Millers Arms,"The Millers Arms Public House, 81 Bexley High Street, Bexley, Kent DA5 1JX"
Millers Well,"The Millers Well, 419 - 423 Barking Road, East Ham, London E6 2JX"
The Mitre,"The Mitre 20 St Marys Grove, Richmond, Richmond Upon Thames TW9 1UY"
Mitre,"The Mitre 291 Greenwich High Road, Greenwich SE10 8NA"
The Fulham Mitre,"The Mitre, 81 Dawes Road, London SW6 7DU"
Moby Dick,"The Moby Dick, 6, Russell Place, London SE16 7PL"
The Moon And Cross,"The Moon And Cross The Moon And Cross, 104 High Street, Waltham Cross, Hertfordshire EN8 7BX"
Morden Brook,"The Morden Brook Public House Lower Morden Lane, Morden, Merton SM4 4SS"
The Mudlark,"The Mudlark, Montague Close, London SE1 9DA"
The Music Box (pub),"The Music Box, Bourne Avenue, Hayes UB3 1QT"
The Myddleton Arms,"The Myddleton Arms, 52 Canonbury Road, London, N1 2hs N1 2HS"
Myllet Arms,"The Myllet Arms, Western Avenue, Perivale, Ealing UB6 8TE"
The Nags Head,"The Nags Head Public House 9 Orford Road, Walthamstow, London E17 9LP"
The Narrow Boat Public House,"The Narrow Boat Public House, 119 St Peter's Street, London, N1 8pz N1 8PZ"
Harvester,"The Navigation Inn, 4 Wharf Road, Enfield EN3 4XX"
Nelsons Head Ph,"The Nelsons Head Public House, 32 Horatio Street, London E2 7SB"
New Cross House,"The New Cross House, 316 New Cross Road, London SE14 6AF"
The New Crown & Cushion,"The New Crown And Cushion Public House, 133-135 Westminster Bridge Road, London SE1 7HR"
New Fairlop Oak Public House,"The New Fairlop Oak, Fencepiece Road, Ilford IG6 2JP"
New Inn,"The New Inn, 1 New Road, Brentford TW8 0NX"
The Nightingale Public House,"The Nightingale 97 Nightingale Lane, London, Wandsworth SW12 8NX"
The North Star & Thai Kitchen,"The North Star Public House 24 Browning Road, Leytonstone, London E11 3AR"
The Northcote,"The Northcote 2 Northcote Road, London, Wandsworth SW11 1NT"
The Nott Bar,"The Nottingham Castle Public House, 257 Wandsworth Road, London SW8 2NB"
The Oak,"The Oak 206 Widmore Road, Bromley BR1 2RH"
The Oak At Sockets Heath,"The Oak, Lodge Lane, Grays, Essex RM17 5RZ"
The Mount,"The Obelisk 30 - 32 Old Church Road, Chingford, London E4 8DD"
The Old Anchor,"The Old Anchor Public House The Old Anchor, 188 High Street, Cheshunt, Hertfordshire EN8 0AY"
Old Bank,"The Old Bank, 2 High Street, Sutton SM1 1HN"
The Old Bell Tavern,"The Old Bell Public House, 95 Fleet Street, London EC4Y 1DH"
Old Brewery,"The Old Brewery Pepys Building Old Royal Naval College King William Walk, Greenwich SE10 9LW"
Brightwater Brewery,"The Old Coal Order Office, Claygate Railway Station, The Parade, Claygate KT10 0PB"
The Old Crown,"The Old Crown, 1 High Street, Bookham KT23 4AA"
The Old Crown,"The Old Crown, 81 Station Road, Hayes UB3 4BG"
The Old Dairy,"The Old Dairy, Ground Floor, 1-3 Crouch Hill, London N4 4AP"
The Old Doctor Butler's Head,"The Old Doctor Butlers Head Public House, 2 Mason's Avenue, London EC2V 5BT"
The Old Fountain Public House,"The Old Fountain Public House, 3 Baldwin Street, London, Ec1v 9nu EC1V 9NU"
Brouge,"The Old Goat 241 Hampton Road, Twickenham, Richmond Upon Thames TW2 5NG"
Old Hall Tavern,"The Old Hall Tavern Public House 200 Hall Lane, Chingford, London E4 8EY"
Kitchen Paradise @ The Old Hat | The Old Hat (bar Only),"The Old Hat, 128 Broadway, West Ealing W13 0SY"
The Old Mill,"The Old Mill 1 Old Mill Road, Plumstead, Greenwich SE18 1QG"
Meltdown Cheeseburgers | Slap & Pickle Burgers | The Miller,"The Old Miller Of Mansfield, 96-101, Snowsfields, London SE1 3SS"
Old Nuns Head,"The Old Nuns Head, 15, Nunhead Green, London SE15 3QQ"
The Old Oak Tree Pub,"The Old Oak Tree, The Common, Southall UB2 5PJ"
The Old Pack Horse,"The Old Pack Horse, 434 Chiswick High Road, Chiswick W4 5TF"
The Old Queen's Head Public House,"The Old Queen's Head Public House, 44 Essex Road, London, N1 8ln N1 8LN"
Old Red Cow,"The Old Red Cow Public House, 71-72 Long Lane, London EC1A 9EJ"
Old Red Lion,"The Old Red Lion, 42 Kennington Park Road, London SE11 4RS"
The Old Sergeant,"The Old Sergeant 104 Garratt Lane, London, Wandsworth SW18 4DJ"
Auld Shillelagh,"The Old Shilleagh 105 Stoke Newington Church Street, Hackney, London N16 0UD"
Old Ship Hackney,"The Old Ship 2 Sylvester Path, Hackney, London E8 1EN"
Hmo The Old Ship,"The Old Ship 3 King Street, Richmond, Richmond Upon Thames TW9 1ND"
The Old Ship,"The Old Ship Public House, 17 Barnes Street, London E14 7NW"
The Old Tea Warehouse,"The Old Tea Warehouse Public House, 4-8 Creechurch Lane, London EC3A 5AY"
Olde Swan Hotel,"The Olde Swan, 27 Windsor Street, Chertsey KT16 8AY"
The Olde Wine Shades,"The Olde Wine Shades Public House, 6 Martin Lane, London EC4R 0DJ"
The Olive Branch Pub,"The Olive Branch, 169 Park Lane, Tottenham, London N17 0HJ"
The Orange Tree,"The Orange Tree 45 Kew Road, Richmond, Richmond Upon Thames TW9 2NQ"
The Orchard,"The Orchard Public House, 112 Cherry Orchard Road, Croydon CR0 6BA"
The Owl And Hitchhiker,"The Owl And Hitchhiker, 471 Holloway Road, London, N7 6le N7 6LE"
The Owl & The Pussycat,"The Owl And The Pussycat Public House, 34 Redchurch Street, London E2 7DP"
The Owl,"The Owl Public House, Lippitts Hill, Loughton, Essex IG10 4AL"
The Packhorse And Talbot,"The Pack Horse And Talbot, 145 Chiswick High Road, Chiswick W4 2DT"
The Earl Haig,"The Pantiles, Bexleyheath, Kent DA7 5HH"
The Partridge,"The Partridge 194 High Street, Bromley BR1 1HE"
Acton Village Social Club,"The Pavilion, Alwyn Gardens, Acton, Ealing W3 0JH"
Hayes Bowls Club,"The Pavilion, Central Avenue, Hayes UB3 2FB"
Pavilion End,"The Pavilion End Public House, 23 Watling Street, London EC4M 9BR"
Desi Fusion Flavours,"The Pavilion Oakfield Playing Fields, Forest Road, Hainault IG6 3HD"
Waterfall Tennis Club,The Pavilion Pymmes Green Road London N11 1DD
The Pavilion,"The Pavilion Sports & Fitness Club The Pavilion, Hurst Lane, East Molesey, Surrey KT8 9DX"
Gunnersbury Triangle Sports & Social Club,"The Pavilion, The Ridgeway, Acton W3 8LN"
Dartford Cricket Club,"The Pavillion, Hesketh Park, Pilgrims Way, Dartford DA1 1QZ"
Hampton Hill Cricket Club,"The Pavilon Bushy Park Cricket Lane, Hampton Hill, Richmond Upon Thames TW12 1PA"
Pawsons Arms,"The Pawsons Arms, 69 Pawsons Road, Croydon CR0 2QA"
The Peacock,"The Peacock Public House, 145 Aylward Street, London E1 0QW"
The Peacock,"The Peacock, Public House, 3-5 Islington High Street, London N1 9LQ"
Penny Black,"The Penny Black (ph), 5 North Street, Leatherhead KT22 7AX"
The Hunter S Pub,"The Perseverance 194 Southgate Road, Hackney, London N1 3HT"
The Pheasant Ph,"The Pheasant Ph, 98 West End Lane, Hayes UB3 5LX"
The Phoenix,"The Phoenix Public House, 26 - 28 Thames Street, Sunbury On Thames TW16 6AF"
The Pilgrim \& London Burger Co.,"The Pilgrim Public House, 247 Kennington Lane, London SE11 5QU"
The Pineapple,"The Pineapple Public House, 53 Hercules Road, London SE1 7DZ"
Whittington,"The Pinner Arms Public House, Whittington Way HA5 5JS"
The Place Theatre Bar,"The Place Theatre, 17 Duke's Road, London WC1H 9AB"
The Planet Nollywood,"The Planet Nollywood, 319, Camberwell Road, London SE5 0HQ"
The Plimsoll,"The Plimsoll, Ground Floor, 52 St Thomas's Road, London N4 2QW"
The Plough & Harrow,"The Plough & Harrow 64 Ditton Hill Road, Long Ditton, Surbiton, Surrey KT6 5JD"
The Plough,"The Plough (ph), 93 Kingston Road, Leatherhead KT22 7SP"
The Plough,"The Plough, 297 Northfield Avenue, Ealing W5 4XB"
The Plough & Harrow,"The Plough And Harrow Public House 419 High Road Leytonstone, Leytonstone, London E11 4JU"
The Plough,"The Plough Inn, Tentelow Lane, Southall UB2 4LG"
The Plough,"The Plough Inn, The Broadway, Beddington CR0 4QR"
The Plough,"The Plough Ph, 239 Sipson Road, Sipson UB7 0HW"
The Plough,"The Plough Ph, Sewardstone Road, Waltham Abbey, Essex E4 7RJ"
The Plough,"The Plough Public House, 89 North Road, Southall UB1 2JN"
The Plough,"The Plough Public House, Plough Lane, Downside, Cobham KT11 3LT"
Plough Public House,The Plough Public House104 High Roadbyfleetwest Byfleetsurrey KT14 7QT
Porter & Sorter,"The Porter And Sorter Public House, Billinton Hill, Croydon CR0 6BT"
The Pride Of Spitalfields,"The Pride Of Spitalfields Public House, 3 Heneage Street, London E1 5LJ"
Prince Albert,"The Prince Albert, 418 Coldharbour Lane, London SW9 8LF"
The Prince Albert,"The Prince Albert 54 - 56 Hounslow Road, Twickenham, Richmond Upon Thames TW2 7EX"
Prince Of Greenwich,"The Prince Albert 72 Royal Hill, Greenwich SE10 8RT"
The Prince Blucher,"The Prince Blucher 124 The Green, Twickenham, Richmond Upon Thames TW2 5AG"
The Prince Edward,"The Prince Edward 97 Wick Road, Hackney, London E9 5AB"
Prince Frederick,"The Prince Frederick 31 Nichol Lane, Bromley BR1 4DE"
Vitto Kitchens,"The Prince Of Wales, 117 Ewell Road, Surbiton KT6 6AL"
The Prince,"The Prince Of Wales 59 Kynaston Road, Hackney, London N16 0EB"
Prince Of Wales,"The Prince Of Wales 98 Morden Road, Wimbledon, Merton SW19 3BP"
Prince Of Wales,"The Prince Of Wales Public House, 38 Old Town, London SW4 0LB"
Prince Of Wales,"The Prince Of Wales Public House, 48 Cleaver Square, London SE11 4EA"
The Princes Head,"The Princes Head 27 - 28 The Green, Richmond, Richmond Upon Thames TW9 1LX"
The Princess Of Shoreditch,"The Princess Royal Public Hous 76-78 Paul Street, Hackney, London EC2A 4NE"
Priory Arms,"The Priory Arms Public House, 83 Lansdowne Way, London SW8 2PB"
Punch And Judy Public House,"The Punch And Judy 40 The Market, Covent Garden, London WC2E 8RF"
Punch Tavern,"The Punch Tavern Public House, 99 Fleet Street, London EC4Y 1DE"
O12 Bar And Grill,"The Q Building, 108 - 110 The Grove, Stratford, London E15 1NS"
The Queen Adelaide,"The Queen Adelaide, 483 Hackney Road, London E2 9ED"
The Queen Elizabeth,"The Queen Elizabeth Public House 95 Forest Side, Chingford, London E4 6BA"
The Queen Stage,"The Queen Stage The Street, Effingham, Surrey KT24 5LU"
Howl At The Moon,"The Queens 178 Hoxton Street, Hackney, London N1 5LH"
Queens Arms,"The Queens Arms Public House 42 Orford Road, Walthamstow, London E17 9NJ"
Queens Head,"The Queens Head, 123 High Street, Cranford TW5 9PB"
Queen's Head,"The Queens Head, 60 Paternoster Hill, Waltham Abbey, Essex EN9 3LA"
Queens Head,"The Queens Head 73 High Street, Green Street Green, Orpington BR6 6BQ"
The Queens Head,"The Queens Head Public House The Queens, 66 High Road, Wormley, Hertfordshire EN10 6JN"
Punjabi Junction @ Railway Bell,"The Railway Bell, Anglesea Place, Gravesend, Kent DA11 0RR"
Railway Tavern,"The Railway Hotel 45 East Street, Bromley BR1 1QQ"
Railway Inn,"The Railway Inn, Sole Street, Cobham, Gravesend DA13 0XY"
The Railway Tavern,"The Railway Tavern, 2 St Jude Street, London, N16 8jt N16 8JT"
Railway Tavern,"The Railway Tavern, 7 Station Rise, London SE27 9BW"
The Railway Tavern,"The Railway Tavern Public House, 15 Liverpool Street, London EC2M 7NX"
The Red Cow,"The Red Cow 59 Sheen Road, Richmond, Richmond Upon Thames TW9 1YJ"
Lion,"The Red Lion 132 Stoke Newington Church Street, Hackney, London N16 0JX"
The Red Lion,"The Red Lion 164 Stanley Road, Teddington, Richmond Upon Thames TW11 8UD"
The Red Lion,"The Red Lion 2 Castelnau, Barnes, Richmond Upon Thames SW13 9RU"
The Railway Tavern,"The Red Lion 28 - 29 The Quadrant, Richmond, Richmond Upon Thames TW9 1DN"
The Terrace,"The Red Lion, 96 - 100 High Street, Southall UB1 3DN"
The Red Lion,"The Red Lion, Ground Floor Left, 261 Holloway Road, London N7 8HG"
The Red Lion,"The Red Lion Public House, 1 Eldon Street, London EC2M 7LS"
The Red Lion,"The Red Lion Public House 640 High Road Leytonstone, Leytonstone, London E11 3AA"
The Red Lion,"The Red Lion, Village Road, Thorpe TW20 8UE"
The Regent,"The Regent, 201-203 Liverpool Road, London, N1 1lx N1 1LX"
The Richmond Arms,"The Richmond, 55 Shepherd's Bush Road, London W6 7LU"
Enfield Lawn Tennis Club,"The Ridgeway, Enfield EN2 8NA"
Adam & Eve,The Ridgeway NW7 1RL
The Rifleman,"The Rifleman 7 Fourth Cross Road, Twickenham, Richmond Upon Thames TW2 5EL"
The Ring,"The Ring, 72, Blackfriars Road, London SE1 8HA"
Rising Sun,"The Rising Sun, 120 Loampit Vale, London SE13 7SN"
The Rising Sun,"The Rising Sun 277 Richmond Road, Twickenham, Richmond Upon Thames TW1 2NP"
The Rising Sun,"The Rising Sun, 407 London Road, Isleworth TW7 5AQ"
The Rising Se1,"The Rising Sun, 98, Harper Road, London SE1 6AQ"
Rising Sun,"The Rising Sun Public House, 108 - 110 Oaks Road, Stanwell, Staines-upon-thames TW19 7LB"
The Rising Sun Inn,"The Rising Sun, Valley Road, Fawkham, Kent DA3 8NL"
Tower Bridge Arms,"The River Rat And Brasserie, 206-208, Tower Bridge Road, London SE1 2UP"
David Lloyd Northwood,"The Riverside Club, 18 Ducks Hill Road, Northwood HA6 2DR"
The Robin,"The Robin, 29 Crouch Hill, London, N4 4ap N4 4AP"
The Robin Hood,"The Robin Hood, 142 Thorpe Lea Road, Egham TW20 8HA"
Robin Hood,"The Robin Hood, 52 West Street, Sutton SM1 1SH"
The Rocket,"The Rocket, 11 - 13 Churchfield Road, Acton W3 6BD"
The Roebuck,"The Roebuck, 122 Chiswick High Road, Chiswick W4 1PU"
Prince Of Wales,"The Rooks Nest, 73 Dalling Road, London W6 0JD"
The Rose,"The Rose, 123, Snowsfields, London SE1 3ST"
Rose And Crown,"The Rose And Crown 199 Stoke Newington Church Street, Hackney, London N16 9ES"
Rose & Crown Public House,"The Rose And Crown Public House 53 Hoe Street, Walthamstow, London E17 4SA"
Tenpin Megabowl,"The Rotunda Centre, Clarence Street, Kingston Upon Thames KT1 1QJ"
