calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,photo_url1,photo_url2,photo_url3,photo_url4,photo_url5,founded,description,has_pub_garden,has_live_music,has_food_available,has_dog_friendly,has_pool_darts,has_accommodation,addr_housenumber,addr_street,phone,website,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f,conf_description,conf_phone,conf_founded,conf_operator,conf_has_pub_garden,conf_has_live_music,has_live_sport_tv,conf_has_live_sport_tv,conf_has_food_available,conf_has_dog_friendly,conf_has_pool_darts,conf_has_accommodation,fc_status,fc_error,fc_quality_flags,fc_quality_note,
W6,W,way,148755881,way/148755881,51.4973241,-0.2230041,Brook Green,Young's,,,,,,,"Brook Green Hotel is a three-storey landmark pub and hotel in Hammersmith, West London, described as a former coaching inn. It offers British, seasonal pub dining alongside wines and bespoke cocktails, including a cellar Smith’s Cocktail Bar with selfie-worthy décor and signature drinks. The pub also has 17 boutique bedrooms above the venue, positioned near Hammersmith Tube Station and Kensington Olympia Train Station. The venue promotes big-screen sports viewing (including FIFA World Cup 2026 and Women’s Six Nations) and hosts seasonal drink experiences such as Spritz season and Sunday roasts.",,,TRUE,,,TRUE,170,Shepherds Bush Road,020 7603 2516,https://www.brookgreenhotel.co.uk/,,,,,,,,,0.9,0.95,0,0.35,0,0,TRUE,0.95,0.95,0,0,0.95,ok,,,,
W6,W,way,965793174,way/965793174,51.498676,-0.2352418,Anglesea Arms,,,,,,,1995,"The Anglesea Arms is a Victorian corner pub with gastronomic ambition, first opening as a foodie pub in 1995. The pub has changed hands twice since then, but it says standards remain high. It offers a seasonal Mediterranean-inspired menu, an international wine list, well-kept beers and friendly service. It’s described as being in a quiet leafy side street near Ravenscourt Park, with a small outside terrace. The page also includes links to view the menu and gallery, and provides booking details by phone or email.",,,TRUE,,,,35,Wingate Road,+44 20 8749 1291,https://www.angleseaarmspub.co.uk/,,,,,,,,,0.9,0.95,0.95,0,0.7,0,,0,0.95,0,0,0,ok,,,,
W6,W,way,174088740,way/174088740,51.4895924,-0.2308542,Blue Anchor,,https://commons.wikimedia.org/wiki/Special:FilePath/Blue_Anchor%2C_Hammersmith%2C_W6_(2576809658).jpg,,,,,1722,"The Blue Anchor is an iconic riverside pub in Hammersmith, set on the banks of the River Thames. It’s described as warm and welcoming, with a history dating back to being first licensed in 1722. The pub has traditional, wood-panelled 17th-century character downstairs, and a refurbished “River Room” upstairs with views over the river. Food is served from 12:00 PM to 9:00 PM, with a menu of classic pub favourites “with a twist” freshly prepared daily. The bar offers a range of cocktails, and there are function rooms available for private events. The venue also highlights an outside area, beer garden, and dog-friendly welcome.",TRUE,,TRUE,TRUE,,,,Lower Mall,,https://www.thechaptercollection.co.uk/blue-anchor-hammersmith,Q23301464,,,,,,,,0.86,0,0.9,0,0.95,0,,0,0.95,0.9,0,0,ok,,,,
W6,W,way,971536330,way/971536330,51.4946442,-0.2273039,Dartmouth Castle,,,,,,,1867,"The Dartmouth Castle is a classic Victorian back-street local in the heart of Hammersmith, welcoming visitors for proper pub grub, perfect pints and a traditional London pub atmosphere. The pub serves British, local food freshly prepared by Head Chef Bobbi, with menus featuring pub classics and seasonal selections. There’s also a focus on Sunday roasts with “piled high plates” and sides. The venue includes a stunning Ruskin Room upstairs for private hire, suitable for drinks events and seated meals. Located at 26 Glenthorne Rd, London W6 0LS, it’s a few minutes’ walk from Hammersmith station.",,,TRUE,,,,26,Glenthorne Road,020 8748 3614,https://www.thedartmouthcastle.co.uk,,Tu-Fr 12:00-23:00, Sa 16:00-23:00, Su 12:00-23:30, Mo 14:00-23:00,,,,0.92,0.95,0.9,0,0,0,,0,0.95,0,0,0,ok,,,,
W6,W,node,631298804,node/631298804,51.4893138,-0.223209,Distillers,Fuller's,,,,,,,"The Distillers is Hammersmith’s home of craft beer, a great spot for drinks or something to eat, especially if you’re heading to a show at Hammersmith Apollo. The pub offers refined pub classics made with fresh, seasonal ingredients, with food served daily (and brunch on Saturdays and Sundays from 10am–12pm). There’s also outdoor space for the summer. The venue supports private events, including an upstairs function space for meetings, birthdays and more. It also highlights live sport and “What’s On” for live music and live sport, plus a well-stocked bar with craft beers and cask classics.",TRUE,,TRUE,TRUE,,,,,0208 747 6167,https://www.distillershammersmith.co.uk/,,,,,,,,,0.9,0.95,0,0.55,0.75,0.7,TRUE,0.95,0.95,0.9,0,0,ok,,,,
W6,W,node,631298788,node/631298788,51.4905527,-0.2237557,Duke of Cornwall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W6,W,supabase,,9d3a85af-8142-4a68-a79e-282c0c7af2ad,51.4942,-0.224031,Duke of Hammersmith,BrewDog,,,,,,,,,,,,,,,,(020) 7042 5109,,,,,,,,,,,,,,,,,,,,,,,,,,
W6,W,supabase,,8c1a4d5d-853d-413f-aea9-1fd797f4c889,51.4973,-0.227353,Grove Tavern,Independent,,,,,,,,,,,,,,,,(020) 8748 2966,,,,,,,,,,,,,,,,,,,,,,,,,,
W6,W,way,1228717963,way/1228717963,51.4927323,-0.2355598,Hammersmith Belle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W6,W,way,117232134,way/117232134,51.4931536,-0.2166475,Latymers,Fuller's,,,,,,,"The Latymers in Hammersmith is a pub offering craft beers, cocktails and spirits alongside a Thai food menu. It’s described as having a harmonious blend of Thai dishes cooked and served as they would be in Thailand, with food served at set times throughout the week. The venue also highlights “Big Screen Sports Viewing” and “Board Games”, and lists features such as families welcome, free WiFi, air conditioning, baby changing facilities, and a covered smoking area. Dogs are explicitly welcomed, and assistance dogs are welcome. The page also includes booking options for tables and private events, and shows opening and food serving times.",,,TRUE,TRUE,,,157,Hammersmith Road,020 8748 3446,https://www.latymershammersmith.co.uk/,,,,,,,,,0.9,0.95,0,0.55,0,0,TRUE,0.95,0.95,0.9,0,0,ok,,,,
W6,W,supabase,,0322b035-7e0b-433f-aa09-6d2a9bc831e6,51.4906,-0.238774,London Corinthian Sailing & Sons of the Thames Rowing Clubs,Independent,,,,,,,,,,,,,,,,(020) 8748 1841,,,,,,,,,,,,,,,,,,,,,,,,,,
W6,W,node,631298816,node/631298816,51.4887915,-0.2229529,Old Suffolk Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W6,W,node,1532645515,node/1532645515,51.4879025,-0.219236,Reynold's Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W6,W,way,586427054,way/586427054,51.4966164,-0.2348657,Thatched House,,,,,,,,"The Thatched House in Hammersmith is described as a cosy pub with old-world charm, friendly faces, and a welcoming atmosphere. It’s positioned by Ravenscourt Park on Dalling Road, and the site highlights a “lovely garden” for relaxing outdoors. The pub promotes good food and homemade, fresh ingredients, with menus available online. Drinks are a key feature too, with an “amazing selection” of gins and malt whisky, plus stout or lager. The venue also offers space for parties and private events, including garden space and works parties.",TRUE,,TRUE,,,,115,Dalling Road,+44 20 8741 6282,https://www.thatchedhousepub.com/,,Mo-Su 12:00-23:00,,,,,,,0.86,0,0,0,0.9,0,,0,0.85,0,0,0,ok,,,,
W6,W,way,966387179,way/966387179,51.496791,-0.2327044,The Andover Arms,Fuller's,,,,,,1839,"The Andover Arms is a neighbourhood pub rooted in its community, described as lively at the bar and centred around food and drink. It offers generous cooking and brings people together, with an A la Carte approach and a “Sunday Menu” mentioned on the page. The pub also highlights its public house heritage, stating it was established in 1839. There’s a dedicated Events section, with a “Valentine’s” event in the pub referenced, alongside a gallery and community-focused content.",,,,,,,57,Aldensley Road,+44 20 8748 2155,https://www.theandoverarmsw6.com/,,,,,,,,,0.78,0,0.92,0,0,0,,0,0.7,0,0,0,ok,,,,
W6,W,way,176710324,way/176710324,51.4902482,-0.2416762,The Black Lion,,https://commons.wikimedia.org/wiki/Special:FilePath/Black_Lion%2C_Hammersmith_03.JPG,,,,,,"The Black Lion is an iconic country pub on the north bank of the River Thames between Hammersmith and Chiswick. History abounds at this wonderful pub – ghost stories, local history and what ‘The Black Lion’ really meant, made famous in literature and the location of a world famous skittle alley.",,,TRUE,,,,2,South Black Lion Lane,020 8748 2639,https://www.blacklion.london/,Q15978902,,,,,,,,0,0,0,0,0,0,TRUE,0,0,0,0,0,ok,,possibly_closed,"The provided markdown is a Cloudflare block page (“Sorry, you have been blocked”) and contains no venue-specific information, so the pub details could not be accessed.",
W6,W,way,503644476,way/503644476,51.487257,-0.2268806,The Blue Boat,Fuller's,,,,,,,"The Blue Boat in Fulham Reach is all about life on the river, with refined pub classics made from fresh, seasonal ingredients and a premium collection of drinks. The pub has a spacious patio next to the water for catching stunning sunsets. It also offers private events and functions rooms for occasions ranging from business meetings to weddings and birthdays. There’s a well-stocked bar, plus features such as board games, free WiFi, accessibility facilities, and baby changing facilities. The venue is family-friendly and welcomes assistance dogs.",TRUE,,TRUE,TRUE,,,,,0203 092 2090,https://www.theblueboat.co.uk/,,,,,,,,,0.9,0.95,0,0.6,0.95,0,,0,0.95,0.9,0,0,ok,,,,
W6,W,node,313617793,node/313617793,51.4925603,-0.2426718,The Carpenter's Arms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W6,W,way,97403235,way/97403235,51.4885224,-0.2269261,The Chancellors,,,,,,,,,,,,,,,25,Crisp Road,,,,,,,,,,,,,,,,,,,,,,,,,,,
W6,W,node,3793532459,node/3793532459,51.4916954,-0.2241818,The Craft Beer Co.,The Craft Beer Co.,,,,,,,"The Craft Beer Co. Hammersmith is a craft beer venue offering a large, ever-changing selection of keg beers (20 keg lines), continuously changing cask beers (6 cask pumps), and 50+ bottled beers and cans. They also partner with Green Mosaic Pizza Deli to bring fresh pizza straight to your table, with a link to view the menu. The page lists opening hours and notes that hours may change during events at the Hammersmith Apollo. The premises is wheelchair accessible with step-free access to a designated WC.",,,TRUE,,,,17-18,Broadway Shopping Centre,+44 20 8748 7033,http://www.thecraftbeerco.com/hammersmith,,,,,,,,,0.86,0.98,0,0.72,0,0,,0,0.9,0,0,0,ok,,,,
W6,W,node,313617797,node/313617797,51.4918251,-0.2426222,The Cross Keys,Fuller's,,,,,,,"The Cross Keys, Hammersmith is a quintessentially British local tucked away in W6. It’s known for thai food, great value, exceptional ale, and witty banter at the bar. The pub has a roaring fire, a darts board and board games, plus step-free access and baby changing facilities. Food is served with Thai Kitchen favourites alongside pub classics, and there are set food times. For sports fans, it has ten screens showing Sky Sports and TNT Sports, and it also has a beautiful pub garden with outside seating. Dogs are welcome, and assistance dogs are welcome too.",TRUE,,TRUE,TRUE,TRUE,,,,020 8563 7032,https://www.crosskeyshammersmith.co.uk/,,,,,,,,,0.92,0.98,0,0.86,0.95,0,TRUE,0.98,0.98,0.9,0.9,0,ok,,,,
W6,W,way,174088755,way/174088755,51.4904854,-0.2348421,The Dove,Fuller's,https://commons.wikimedia.org/wiki/Special:FilePath/The_dove_hammersmith.jpg,,,,,,"The Dove is a historic, waterside pub in Hammersmith, set right on the River Thames. It’s known for a great atmosphere, a quenching pint, and wonderful seasonal food. The pub offers refined pub classics made with fresh, seasonal ingredients, plus a well-stocked bar with modern craft beers and cask classics. Features include a real fire, free WiFi, outside seating, and paid parking nearby. The venue is family-friendly and welcomes assistance dogs, with a focus on a welcoming, classic pub experience.",TRUE,,TRUE,TRUE,,,19,Upper Mall,+44-20-8748-9474,https://www.dovehammersmith.co.uk/,Q15979554,,,,,,,,0.93,0.98,0,0.55,0.9,0,,0,0.98,0.95,0,0,ok,,,,
W6,W,way,961791327,way/961791327,51.4985673,-0.2439523,The Duchess W6,,,,,,,,"The Duchess is a cosy local pub on Goldhawk Road in Hammersmith, just a short walk from Ravenscourt Park. It has an old-school pub feel with a welcoming atmosphere for everyone, focused on good company and great drinks. The pub hosts regular entertainment including live music at the weekend, a quiz every Tuesday, and Drag Bingo once a month. Food is available with a menu of proper pub favourites and well-known Sunday roasts. There are also themed events such as Six Nations match viewing and seasonal celebrations like St Patrick’s Day.",,TRUE,TRUE,,,,320,Goldhawk Road,+44 20 8748 9128,https://www.theduchesshammersmith.co.uk/,,Mo-Su 11:00-22:00,,,,,,,0.86,0,0,0,0,0.9,TRUE,0.75,0.9,0,0,0,ok,,,,
W6,W,way,970789393,way/970789393,51.4973073,-0.2275097,The Grove,,,,,,,,"The Grove Tavern is a Guinness Sports Bar at 27 Southbourne Grove in Bournemouth, Dorset. It offers a dog-friendly welcome, with dogs not permitted in the main bar area after 9 PM on Fridays and Saturdays when live music is typically played. The venue has an outside beer garden and is described as “Home of Rugby”, with live sport shown and a dedicated rugby page. There’s also mention of friendly staff, complimentary nibbles, and Sunday Special Roasties. The page promotes ordering drinks from your table via the Grove Tavern app and lists current opening hours throughout the week.",TRUE,,,TRUE,,,83,Hammersmith Grove,+44 20 8748 2966,https://www.thegrovetavern.co.uk,,,,,,,,,0.86,0.78,0,0.55,0.9,0.35,TRUE,0.9,0.7,0.95,0,0,ok,,,,
W6,W,node,419139639,node/419139639,51.4924346,-0.2283606,The Hammersmith Ram,,,,,,,,"The Hammersmith Ram is a classic British pub in the heart of Hammersmith, with a small-looking frontage that stretches far back. Inside it’s described as cosy with natural light and “cosy nooks”, plus there’s a beer garden. The pub focuses on fresh, local and seasonal ingredients for its pub menus, serving pub grub including brunch, supper and legendary Sunday roasts. It also offers a wide drinks range including craft beers, spritz, wines, spirits and plenty of alcohol-free options. It’s a short walk from Hammersmith Station and near The Eventim Apollo, Riverside Studios and the Lyric Theatre, making it ideal for pre- and post-event drinks. Dogs are welcome on leads.",TRUE,,TRUE,TRUE,,,,,,https://www.thehammersmithram.co.uk/,,,,,,,,,0.95,0,0,0.55,0.9,0,TRUE,0.9,0.95,0.95,0,0,ok,,,,
W6,W,node,257464728,node/257464728,51.4933656,-0.2433411,The Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W6,W,node,1522909770,node/1522909770,51.4927467,-0.2257217,The Hop Poles,Stonegate,https://commons.wikimedia.org/wiki/Special:FilePath/Hop_Poles%2C_Hammersmith%2C_W6_(2447317498).jpg,,,,,,"Hop Poles London is a pub in Hammersmith (17–19 King Street, Fulham, W6 9HR) with a relaxed atmosphere and different seating areas, plus a function area and roof terrace. It offers a great selection of lagers, beers and cask ales, and has an outdoor beer garden. Food is served (including Sunday roast) with food available from 12:00–21:00 today. The pub is family-friendly (children welcome from 11am to 9pm daily, with table seating restrictions) and has Sky Sports and TNT Sports for watching big games live on HD screens. It also lists live music and a dog-friendly policy.",TRUE,TRUE,TRUE,TRUE,,,17-19,King Street,+44-20-8748-1411,https://www.socialpubandkitchen.co.uk/hop-poles-hammersmith,Q15979561,,,,,,,,0.86,0,0,0,0.95,0.9,TRUE,0.95,0.9,0.85,0,0,ok,,,,
W6,W,node,419139634,node/419139634,51.4893442,-0.2290789,The Old City Arms,Stonegate,,,,,,,,,,,,,,,,,https://www.greatlocalpubs.co.uk/404,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,ok,,possible_wrong_website,"The provided markdown is a generic 'Page Not Found' (404) page with no venue-specific details for The Old City Arms, and it appears to be content from a different context (Great Local Pubs directory pages).",
W6,W,way,176677099,way/176677099,51.4903483,-0.2398601,The Old Ship,Young's,,,,,,,"The Old Ship, Hammersmith is an iconic riverside pub sitting right on the Thames, known for incredible river views and a classic London pub atmosphere. It offers British, seasonal and freshly prepared pub food, including classic dishes and a Sunday roast. The page also highlights private hire and celebration spaces with riverside views, TVs for presentations, and an elegant Drawing Room with its own private bar and facilities. The pub is dog-friendly, with outdoor spaces and water bowls/treats. It also promotes watching the Football World Cup, plus a busy events calendar and summer drinks like pints, spritz and wines.",,,TRUE,TRUE,,,25,Upper Mall,+44 20 8748 2593,https://www.oldshiphammersmith.co.uk/,,Mo-Th 11:00-23:00, Fr 12:00-23:00, Sa 12:00-23:00, Su 12:00-22:00,,,,0.92,0,0,0.55,0.6,0,,0.55,0.95,0.9,0,0,ok,,,,
