calc_postcode,calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,addr_housenumber,addr_street,addr_city,phone,website,website_status,website_redirect,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f
,W2,W,way,744634826,way/744634826,51.5134848,-0.1712024,The Victoria,Fuller's,10a,Strathearn Place,London,,https://www.victoriapaddington.co.uk/,200,,Q17030403,,,,,,,
,W2,W,way,121101785,way/121101785,51.5194293,-0.1948285,The Westbourne,,101,Westbourne Park Villas,London,+44 20 7221 5400,https://www.thewestbourne.com/,200,,,Mo-Su 11:00-23:00,,,,,,
,W2,W,supabase,,82059d1f-af40-4efd-a2ee-afd0835be1db,51.5195,-0.179849,Union Bar & Grill,,,,,(020) 7289 3063,,,,,,,,,,,
,W2,W,supabase,,a5592ab3-a436-4299-a7f1-e3a08d8ab09c,51.5139,-0.162431,Victory Services Club,Independent,,,,(020) 7723 4474,,,,,,,,,,,
,W3,W,node,288041147,node/288041147,51.5096305,-0.2718999,Duke of York,,,,,,,,,,,,,,,,
,W3,W,node,302172067,node/302172067,51.5072726,-0.2718046,George & Dragon,,183,High Street,London,,https://georgeanddragonacton.co.uk/,200,,Q26641139,Mo-Th 17:00-23:00, Fr 15:00-24:00, Sa 12:00-24:00, Su 12:00-22:00,,,
,W3,W,supabase,,3958a7fe-47b7-4be1-91af-9d7f55d5644b,51.51,-0.25261,Shepherds Bush Cricket Club,Independent,,,,07734 709458,,,,,,,,,,,
,W3,W,node,288041082,node/288041082,51.508471,-0.275381,The Aeronaut,,264,High Street,London,,,,,,,,,,,,
,W3,W,node,288044068,node/288044068,51.5078444,-0.2730275,The King's Head,,214,High Street,London,,https://kedisinhotels.com/hotels/the-kings-head-hotel/,200,,,"Su-Th 07:30-23:30; Fr,Sa 07:30-24:00",,,,,,
,W3,W,node,302166735,node/302166735,51.5081822,-0.2764777,The Red Lion & Pineapple,Wetherspoon,281,High Street,London,,https://www.jdwetherspoon.com/pubs/the-red-lion-pineapple-acton/,200,,Q88917069,,,,,,,
,W3,W,node,288353870,node/288353870,51.5087219,-0.2639648,The Rocket,,11-13,Churchfield Road,London,,,,,,,,,,,,
,W3,W,node,288353972,node/288353972,51.5078484,-0.2712627,The Sheepwalk Tavern,,,Market Place,London,,,,,,,,,,,,
,W3,W,node,1941233361,node/1941233361,51.5087338,-0.2631006,The Station House,,,Churchfield Road,London,,https://www.thestationhousew3.com/,200,,,,,,,,,
,W3,W,way,1044731268,way/1044731268,51.5065477,-0.2734651,The Talbot Inn,,1,Mill Hill Road,London,,,,,,,,,,,,
,W3,W,node,288044066,node/288044066,51.5067866,-0.2663317,The Windmill,,50,High Street,London,,,,,,,,,,,,
,W3,W,supabase,,5869cd52-4ac7-4ff7-902d-4d208e69d378,51.5065,-0.26567,West London Trades Union Club,West London Trades Union Club (co-operative),,,,(020) 8992 4557,,,,,,,,,,,
,W4,W,node,249573138,node/249573138,51.4917587,-0.2622862,Betty,,,,,,,,,,,,,,,,
,W4,W,supabase,,c1202159-c413-4369-a70e-9f3d30f91410,51.492,-0.260148,Chiswick Memorial Club Association,Independent,,,,(020) 8995 3910,,,,,,,,,,,
,W4,W,way,205562545,way/205562545,51.4929522,-0.2674541,Connolly's Bar,,450,Chiswick High Road,London,,,,,,,,,,,,
,W4,W,way,209271380,way/209271380,51.4893455,-0.2547491,Duke of York,Fuller's,,,,,,,,,,,,,,,
,W4,W,supabase,,64119e65-84b1-4148-ad54-e96473b7ce60,51.4877,-0.249842,Fullers Brewery Shop & Tap Room,Asahi,,,,(020) 8996 2664,,,,,,,,,,,
,W4,W,way,1381522782,way/1381522782,51.4863656,-0.2520318,George and Devonshire,Fuller's,8,Burlington Lane,London,+44 20 8742 7342,https://www.georgeanddevonshire.co.uk/,200,,Q15978995,,,,,,,
,W4,W,supabase,,f0859474-0517-49d0-b84f-d48174c99307,51.4891,-0.2701,Hole in the Wall,Independent,,,,(020) 3887 2973,,,,,,,,,,,
,W4,W,supabase,,dde5c4b7-0674-4104-8e63-19bd290436fa,51.4928,-0.256848,Hound,Independent,,,,(020) 3872 5533,,,,,,,,,,,
,W4,W,supabase,,2fda8330-7a08-4540-b6a2-17f669e4dc58,51.4922,-0.26253,Lamb,Castle,,,,(020) 8994 1880,https://www.thelambchiswick.co.uk/#/,,,,,,,,,,
,W4,W,way,416458387,way/416458387,51.4879358,-0.2883958,One Over The Ait,Fuller's,8,Kew Bridge Road,Brentford,,https://www.oneovertheait.co.uk/,200,,,,,,,,,
,W4,W,node,266214958,node/266214958,51.4890151,-0.2701228,Smokehouse,,,,,,,,,,,,,,,,
,W4,W,node,130577719,node/130577719,51.4869374,-0.2830003,The Bell and Crown,Fuller's,,,,,https://www.bell-and-crown.co.uk/,200,,,,,,,,,
,W4,W,node,255959341,node/255959341,51.4955664,-0.2700726,The Bollo,,,,,,https://www.thebollohouse.com/,,,,,,,,,,
,W4,W,node,130577747,node/130577747,51.4844753,-0.2783571,The Bull's Head,Chef & Brewer,,,,,https://www.chefandbrewer.com/pubs/greater-london/bulls-head,200,,Q15978924,,,,,,,
,W4,W,way,909926391,way/909926391,51.4850495,-0.279078,The City Barge,,,Strand-on-The-Green,London,,https://www.citybargechiswick.com/,200,,,,,,,,,
,W4,W,way,205143238,way/205143238,51.4927335,-0.2637316,The Crown and Anchor,Young's,374,Chiswick High Road,London,+44 20 8995 2607,https://www.crownandanchorchiswick.com/,200,,Q26352597,Mo-Sa 12:00-23:00, Su 12:00-22:00,,,,,
,W4,W,way,948427610,way/948427610,51.4791134,-0.2584549,The Duck and Ball,,,Riverside Drive,London,,https://www.chiswickcc.org/clients/,200,,,,,,,,,
,W4,W,node,251811996,node/251811996,51.4962711,-0.2641399,The Duke of Sussex,,75,South Parade,London,+44 20 8742 8801,https://www.thedukeofsussex.co.uk/,200,,Q26558796,Mo-Th 12:00-23:00, Fr-Sa 12:00-24:00, Su 12:00-22:00,,,,
,W4,W,way,205902789,way/205902789,51.4922883,-0.2570649,The George IV,Fuller's,185,Chiswick High Road,London,+44 20 8994 4624,https://www.georgeiv.co.uk/,200,,,,,,,,,
,W4,W,way,175629795,way/175629795,51.4925578,-0.2758099,The Gunnersbury,,,,,,,,,,,,,,,,
,W4,W,way,205143239,way/205143239,51.4920281,-0.2623859,The Lamb Brewery,,,,,,,,,,,,,,,,
,W4,W,way,175629798,way/175629798,51.4928652,-0.2666266,The Old Pack Horse,Fuller's,434,Chiswick High Road,London,+44 20 8994 2872,https://www.oldpackhorsechiswick.co.uk/,200,,Q15979214,"Mo-Th,Sa 12:00-24:00; Fr 12:00-26:00; Su 12:00-23:00",,,,,,
,W4,W,way,209434696,way/209434696,51.492524,-0.2546494,The Packhorse and Talbot,Greene King,145,Chiswick High Road,,+44 20 8994 0360,https://www.greeneking.co.uk/pubs/greater-london/packhorse-and-talbot,200,,,"Mo-Th,Su 11:00-23:00; Fr-Sa 11:00-24:00",,,,,,
,W4,W,node,251802173,node/251802173,51.4902978,-0.277684,The Pilot,Fuller's,,,,,https://www.pilot-chiswick.co.uk/,200,,,,,,,,,
,W4,W,node,262702979,node/262702979,51.4929603,-0.252613,The Roebuck,,122,Chiswick High Road,London,+44 20 3978 2162,https://www.brunningandprice.co.uk/company/urban/,200,,,Su-Th 12:00-23:00, Fr-Sa 12:00-24:00,,,,,
,W4,W,node,288598379,node/288598379,51.4992672,-0.2644126,The Stag,,177,Acton Lane,London,,,,,,,,,,,,
,W4,W,node,3507694575,node/3507694575,51.4874025,-0.2847041,The Steam Packet,Brunning & Price,85,Strand on the Green,London,+44 20 3994 8140,https://www.brunningandprice.co.uk/company/urban/,200,,,,,,,,,
,W4,W,way,1136139752,way/1136139752,51.4979272,-0.2651911,The Swan,,119,Acton Lane,London,,https://www.theswanchiswick.co.uk/,,,,,,,,,,
,W4,W,way,209445869,way/209445869,51.4956885,-0.2547054,The Tabard,Greene King,,,,,https://www.greeneking.co.uk/pubs/greater-london/tabard,200,,Q16707771,,,,,,,
,W5,W,supabase,,1676b713-0c0a-499e-bdad-61e7fa48e15c,51.5015,-0.28874,Actonians Sports Club,Old Actonians Association,,,,(020) 8567 4556,,,,,,,,,,,
,W5,W,node,12077358666,node/12077358666,51.529258,-0.2916185,Ashbourne Bar and Restaurant,,,,,,,,,,,,,,,,
,W5,W,supabase,,348b8143-549e-4348-a173-2e6f3a5cb9c6,51.5288,-0.30939,Brentham Club,Independent,,,,(020) 8997 2624,,,,,,,,,,,
,W5,W,supabase,,562a3441-ccc9-419b-876a-2dfc385beab8,51.5184,-0.29843,Ealing Cricket Club,Independent,,,,(020) 8997 1858,,,,,,,,,,,
,W5,W,supabase,,93672fa3-e657-4eea-938c-5eb320491187,51.5131,-0.2874,Ealing Lawn Tennis Club,Independent,,,,(020) 8992 0370,,,,,,,,,,,
,W5,W,supabase,,fd851dff-1b64-4b3e-8ecf-bb1c6fbaa0e6,51.4986,-0.30327,Ealing Oak,Independent,,,,(020) 8579 3266,,,,,,,,,,,
,W5,W,supabase,,ec2da994-c7d3-4e9d-8874-4b03eafa97f7,51.5259,-0.315463,Harrison's - Delicatessen & Vintners,Independent,,,,(020) 8998 7866,,,,,,,,,,,
,W5,W,node,265255748,node/265255748,51.5101535,-0.2869312,Jono's Bar,,,,,,,,,,,,,,,,
,W5,W,node,923084994,node/923084994,51.5109852,-0.3021186,King's Arms,,55,The Grove,London,,,,,,"Mo-Fr 12:00-15:00,17:00-22:00; Sa 11:00-22:00; Su 12:00-21:00",,,,,,
,W5,W,supabase,,8992e89b-9e6f-415f-a6ff-70f177fc022b,51.5113,-0.30954,Questors Grapevine Club,Independent,,,,(020) 8567 0011,,,,,,,,,,,
,W5,W,node,1097959374,node/1097959374,51.4984745,-0.3061795,Roddy's Bar,,,,,,,,,,,,,,,,
,W5,W,node,293970330,node/293970330,51.5040481,-0.3059067,Rose and Crown,Fuller's,1,Church Place,London,,https://www.roseandcrownealing.co.uk/,200,,,,,,,,,
,W5,W,node,8737259738,node/8737259738,51.49837,-0.3140408,Ryan's,,282-284,Northfield Avenue,London,,,,,,,,,,,,
,W5,W,supabase,,f2134054-ab09-458e-a4d4-0446d4978f77,51.5045,-0.30684,SECC Social Club,Independent,,,,(020) 8567 0640,,,,,,,,,,,
,W5,W,supabase,,52c1d590-4e38-40fe-a99f-06cdbc4a7ba7,51.5135,-0.28454,Springfield (Acton) Bowls Club,Independent,,,,(020) 8992 1810,,,,,,,,,,,
,W5,W,node,27476034,node/27476034,51.5061889,-0.3053344,The Castle Inn,Fuller's,36,St Marys Road,London,,https://www.castleealing.co.uk/,200,,,,,,,,,
,W5,W,node,27408323,node/27408323,51.5116826,-0.3051555,The Drapers Arms,,24-25,High Street,London,,,,,,,,,,,,
,W5,W,node,1765203848,node/1765203848,51.5332135,-0.2956664,The Fox and Goose,,,,,,,,,,,,,,,,
,W5,W,way,96929137,way/96929137,51.5082881,-0.2962339,The Grange,,,Warwick Road,London,,https://www.grangeealing.co.uk/,,,,,,,,,,
,W5,W,node,76660110,node/76660110,51.5169424,-0.2899892,The Greystoke,Greene King,7,Queens Parade,London,,https://www.greeneking.co.uk/pubs/greater-london/greystoke,200,,,,,,,,,
,W5,W,node,27475739,node/27475739,51.5102956,-0.3052313,The Grove,,,,,,https://www.thegrovew5.co.uk/,,,,,,,,,,
,W5,W,node,27477159,node/27477159,51.5168303,-0.3000951,The Haven Arms,,33,Haven Lane,London,+44 20 8997 0378,,,,,,,,,,,
,W5,W,node,1117274863,node/1117274863,51.513793,-0.2995294,The Lodge Tavern,,,,,,,,,,,,,,,,
,W5,W,node,567052197,node/567052197,51.5050789,-0.3057201,The New Inn,,62,St Marys Road,London,,https://www.newinnealing.com/,,,,,,,,,,
,W5,W,node,27476990,node/27476990,51.5138717,-0.3018562,The North Star,,,,,,,,,,,,,,,,
,W5,W,node,249257137,node/249257137,51.497219,-0.312545,The Plough,Fuller's,297,Northfield Avenue,London,,https://www.ploughnorthfields.co.uk/,200,,,"Su-Th 11:00-24:00; Fr,Sa 11:00-00:30",,,,,,
,W5,W,node,27475983,node/27475983,51.5080196,-0.3050181,The Red Lion,Fuller's,,,,,https://www.theredlionw5.com/,200,,,,,,,,,
,W5,W,node,27476983,node/27476983,51.5148399,-0.302661,The Shanakee,,,,,,,,,,,,,,,,
,W5,W,node,1117274890,node/1117274890,51.5136177,-0.2988011,The Sir Michael Balcon,Wetherspoon,46-47,The Mall,London,,https://www.jdwetherspoon.com/pubs/the-sir-michael-balcon-ealing,200,,Q88917071,,,,,,,
,W5,W,node,27477157,node/27477157,51.5169211,-0.299932,The Wheatsheaf,Fuller's,41,Haven Lane,London,+44 20 8997 5240,https://www.wheatsheaf-ealing.co.uk/,200,,,,,,,,,
,W5,W,way,863760449,way/863760449,51.5265311,-0.312486,Village Inn,Village Inn,,Pitshanger Lane,London,,https://www.village-inn.co.uk/,,,,,,,,,,
,W6,W,way,148755881,way/148755881,51.4973241,-0.2230041,Brook Green,Young's,170,Shepherds Bush Road,London,,https://www.brookgreenhotel.co.uk/,,,,,,,,,,
,W6,W,way,965793174,way/965793174,51.498676,-0.2352418,Anglesea Arms,,35,Wingate Road,London,+44 20 8749 1291,https://www.angleseaarmspub.co.uk/,200,,,,,,,,,
,W6,W,way,174088740,way/174088740,51.4895924,-0.2308542,Blue Anchor,,,Lower Mall,London,,https://www.thechaptercollection.co.uk/blue-anchor-hammersmith,,,Q23301464,,,,,,,
,W6,W,way,971536330,way/971536330,51.4946442,-0.2273039,Dartmouth Castle,,26,Glenthorne Road,London,,https://www.thedartmouthcastle.co.uk,200,,,Tu-Fr 12:00-23:00, Sa 16:00-23:00, Su 12:00-23:30, Mo 14:00-23:00,,,
,W6,W,node,631298804,node/631298804,51.4893138,-0.223209,Distillers,Fuller's,,,,,https://www.distillershammersmith.co.uk/,200,,,,,,,,,
,W6,W,node,631298788,node/631298788,51.4905527,-0.2237557,Duke of Cornwall,,,,,,,,,,,,,,,,
,W6,W,supabase,,9d3a85af-8142-4a68-a79e-282c0c7af2ad,51.4942,-0.224031,Duke of Hammersmith,BrewDog,,,,(020) 7042 5109,,,,,,,,,,,
,W6,W,supabase,,8c1a4d5d-853d-413f-aea9-1fd797f4c889,51.4973,-0.227353,Grove Tavern,Independent,,,,(020) 8748 2966,,,,,,,,,,,
,W6,W,way,1228717963,way/1228717963,51.4927323,-0.2355598,Hammersmith Belle,,,,,,,,,,,,,,,,
,W6,W,way,117232134,way/117232134,51.4931536,-0.2166475,Latymers,Fuller's,157,Hammersmith Road,London,,https://www.latymershammersmith.co.uk/,200,,,,,,,,,
,W6,W,supabase,,0322b035-7e0b-433f-aa09-6d2a9bc831e6,51.4906,-0.238774,London Corinthian Sailing & Sons of the Thames Rowing Clubs,Independent,,,,(020) 8748 1841,,,,,,,,,,,
,W6,W,node,631298816,node/631298816,51.4887915,-0.2229529,Old Suffolk Punch,,,,,,,,,,,,,,,,
,W6,W,node,1532645515,node/1532645515,51.4879025,-0.219236,Reynold's Bar,,,,,,,,,,,,,,,,
,W6,W,way,586427054,way/586427054,51.4966164,-0.2348657,Thatched House,,115,Dalling Road,London,+44 20 8741 6282,https://www.thatchedhousepub.com/,200,,,Mo-Su 12:00-23:00,,,,,,
,W6,W,way,966387179,way/966387179,51.496791,-0.2327044,The Andover Arms,Fuller's,57,Aldensley Road,London,+44 20 8748 2155,https://www.theandoverarmsw6.com/,200,,,,,,,,,
,W6,W,way,176710324,way/176710324,51.4902482,-0.2416762,The Black Lion,,,,,,,,,Q15978902,,,,,,,
,W6,W,way,503644476,way/503644476,51.487257,-0.2268806,The Blue Boat,Fuller's,,,,,https://www.theblueboat.co.uk/,200,,,,,,,,,
,W6,W,node,313617793,node/313617793,51.4925603,-0.2426718,The Carpenter's Arms,,,,,,,,,,,,,,,,
,W6,W,way,97403235,way/97403235,51.4885224,-0.2269261,The Chancellors,,25,Crisp Road,London,,,,,,,,,,,,
,W6,W,node,3793532459,node/3793532459,51.4916954,-0.2241818,The Craft Beer Co.,The Craft Beer Co.,17-18,Broadway Shopping Centre,London,+44 20 8748 7033,http://www.thecraftbeerco.com/hammersmith,200,,,,,,,,,
,W6,W,node,313617797,node/313617797,51.4918251,-0.2426222,The Cross Keys,Fuller's,,,,,https://www.crosskeyshammersmith.co.uk/,200,,,,,,,,,
,W6,W,way,174088755,way/174088755,51.4904854,-0.2348421,The Dove,Fuller's,19,Upper Mall,London,,https://www.dovehammersmith.co.uk/,200,,Q15979554,,,,,,,
,W6,W,way,961791327,way/961791327,51.4985673,-0.2439523,The Duchess W6,,320,Goldhawk Road,London,+44 20 8748 9128,https://www.theduchesshammersmith.co.uk/,200,,,Mo-Su 11:00-22:00,,,,,,
,W6,W,way,970789393,way/970789393,51.4973073,-0.2275097,The Grove,,83,Hammersmith Grove,London,+44 20 8748 2966,https://www.thegrovetavern.co.uk,200,,,,,,,,,
,W6,W,node,419139639,node/419139639,51.4924346,-0.2283606,The Hammersmith Ram,,,,,,https://www.thehammersmithram.co.uk/,,,,,,,,,,
,W6,W,node,257464728,node/257464728,51.4933656,-0.2433411,The Hart,,,,,,,,,,,,,,,,
,W6,W,node,1522909770,node/1522909770,51.4927467,-0.2257217,The Hop Poles,Stonegate,,,,,https://www.socialpubandkitchen.co.uk/hop-poles-hammersmith,200,,Q15979561,,,,,,,
,W6,W,node,419139634,node/419139634,51.4893442,-0.2290789,The Old City Arms,Stonegate,,,,,https://www.greatlocalpubs.co.uk/404,200,,,,,,,,,
,W6,W,way,176677099,way/176677099,51.4903483,-0.2398601,The Old Ship,Young's,25,Upper Mall,London,+44 20 8748 2593,https://www.oldshiphammersmith.co.uk/,200,,,Mo-Th 11:00-23:00, Fr 12:00-23:00, Sa 12:00-23:00, Su 12:00-22:00,,,
,W6,W,way,922721396,way/922721396,51.4868498,-0.2155137,The Pear Tree,,14,Margravine Road,London,,https://www.thepeartreefulham.com/,,,,,,,,,,
,W6,W,way,586427057,way/586427057,51.4949778,-0.2347815,The Prince of Wales Townhouse,,73,Dalling Road,London,+44 20 8563 1713,https://www.princeofwales-townhouse.co.uk/,200,,,"Mo-Th, Su 09:00-23:00; Fr, Sa 09:00-00:00",,,,,,
,W6,W,way,173773738,way/173773738,51.4958631,-0.2207425,The Queen's Head,Fuller's,13,Brook Green,London,,https://www.queensheadhammersmith.co.uk/,200,,Q18161329,,,,,,,
,W6,W,node,400899977,node/400899977,51.4950799,-0.2445682,The Raven,,375,Goldhawk Road,London,,,,,,,,,,,,
,W6,W,way,174088756,way/174088756,51.4896885,-0.2310991,The Rutland Arms,Greene King,15,Lower Mall,London,,https://www.greeneking.co.uk/pubs/greater-london/rutland-arms,200,,Q23891212,,,,,,,
,W6,W,way,332723845,way/332723845,51.4928922,-0.2332148,The Salutation,Fuller's,154,King Street,London,,https://www.salutationhammersmith.co.uk/,200,,Q15979280,,,,,,,
,W6,W,way,972149539,way/972149539,51.4943846,-0.2301509,The Stonemasons Arms,Fuller's,54,Cambridge Grove,London,,https://stonemasonsarms.co.uk/,200,,,,,,,,,
,W6,W,way,1002485821,way/1002485821,51.4931261,-0.225061,The Swan,Nicholson's,46,Hammersmith Broadway,London,+44 20 8748 1043,https://www.nicholsonspubs.co.uk/restaurants/london/theswanhammersmithlondon,403,,Q15979572,,,,,,,
,W6,W,way,1002485834,way/1002485834,51.4931336,-0.2254146,The William Morris,Wetherspoon,2-4,King Street,London,,https://www.jdwetherspoon.com/pubs/the-william-morris-hammersmith,200,,,"Mo-Th 08:00-24:00; Fr 08:00-24:00; Sa 00:00-01:00,08:00-24:00; Su 00:00-01:00,08:00-24:00",,,,,,
,W7,W,node,3261904462,node/3261904462,51.5067295,-0.3374416,Dodo,,52,Boston Road,London,,https://www.thedodomicropub.com/,200,,,"We,Th 17:00-22:00; Fr 16:00-22:30; Sa 15:00-22:30; Su 14:00-19:00",,,,,,
,W7,W,supabase,,fb1e8d73-8835-4d5a-af17-5b369f82bcd4,51.5071,-0.337626,Dodo Micropub,Independent,,,,(020) 8567 5959,,,,,,,,,,,
,W7,W,supabase,,21456e4e-30d0-4195-b427-c78e71313be4,51.5088,-0.333249,Hanwell Conservative Club,Independent,,,,(020) 8567 0517,,,,,,,,,,,
,W7,W,node,2928247913,node/2928247913,51.506332,-0.3374822,Prince of Wales,,62,Boston Road,London,,https://www.lemonrock.com/princeofwaleshanwell,,,,,,,,,,
,W7,W,node,25592547,node/25592547,51.5089598,-0.3385051,The Duke of York,,161,Uxbridge Road,London,,,,,,,,,,,,
,W7,W,node,242925119,node/242925119,51.5042436,-0.3433342,The Fox,,,,,,,,,Q16891401,,,,,,,
,W7,W,node,242938605,node/242938605,51.5071386,-0.3395948,The Green W7,,13,Lower Boston Road,London,,https://www.thegreenw7.com/,200,,,Su-We 09:00-23:00, Th-Sa 11:00-00:00,,,,,
,W7,W,node,242925249,node/242925249,51.5067265,-0.3276291,The Grosvenor,,127,Oaklands Road,London,442088400007,https://grosvenorpub.com/,200,,,Mo-Sa 12:00-23:20, Su 12:00-22:50,,,,,
,W7,W,node,7581534029,node/7581534029,51.5086895,-0.3373287,The Kings Arms,,110,Uxbridge Road,London,,,,,Q18160446,,,,,,,
,W7,W,way,315531458,way/315531458,51.5085303,-0.341956,The Viaduct,Fuller's,221,Uxbridge Road,London,,https://www.viaduct-hanwell.co.uk/,200,,,,,,,,,
,W7,W,node,2928263022,node/2928263022,51.5059033,-0.3372049,Village Inn,,,,,,,,,,,,,,,,
,W8,W,way,128419853,way/128419853,51.4994337,-0.1883577,Builders Arms,Mitchells & Butlers,1,Kensington Court Place,London,+44 20 7937 6213,,,,,Mo-Sa 11:00-23:00, Su 12:00-22:30,,,,,
,W8,W,way,128292693,way/128292693,51.5020851,-0.1877493,Goat Tavern,Greene King,3,Kensington High Street,London,,https://www.greeneking.co.uk/pubs/greater-london/goat-tavern,200,,Q23301475,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:00-22:00",,,,,,
,W8,W,supabase,,d8471bd3-5d86-408c-b0c7-925f30aba817,51.4981,-0.19785,Holland,Independent,,,,(020) 4599 1369,,,,,,,,,,,
,W8,W,way,807272441,way/807272441,51.5084628,-0.1939267,Mall Tavern,,71-73,Palace Gardens Terrace,London,+44 20 7229 3374,http://www.themallw8.com/,200,,,,,,,,,
,W8,W,way,824948809,way/824948809,51.4981906,-0.1979652,Princess Victoria,,25,Earl's Court Road,London,+44 20 7937 6930,,,,,,,,,,,
,W8,W,node,12437701305,node/12437701305,51.5072365,-0.1948618,The Blue Stoops,,127-129,Kensington Church Street,London,+44 7538 677570,https://www.thebluestoops.com,200,,,"Mo-We 12:00-23:30, Th-Sa 12:00-24:00, Su 12:00-22:30",,,,,,
,W8,W,way,824789669,way/824789669,51.498619,-0.1955963,The Britannia,,1,Allen Street,London,,https://www.britanniakensington.co.uk/,200,,,,,,,,,
,W8,W,way,192794336,way/192794336,51.5068744,-0.1948709,The Churchill Arms,Fuller's,119,Kensington Church Street,London,,https://www.churchillarmskensington.co.uk/,200,,Q39047441,Mo-Sa 11:00-23:00, Su 12:00-22:30,,,,,
,W8,W,way,151789101,way/151789101,51.4968085,-0.1926957,The Devonshire Arms,Mitchells & Butlers,37,Marloes Road,London,+44 20 7937 0710,https://www.thedevonshirearmskensington.co.uk/,403,,,Mo-Sa 12:00-23:30, Su 12:00-22:30,,,,,
,W8,W,way,803223234,way/803223234,51.5030614,-0.1935345,The Elephant and Castle,Nicholson's,40-42,Holland Street,London,+44 20 7937 6382,https://www.nicholsonspubs.co.uk/restaurants/london/theelephantandcastlekensingtonlondon,403,,,,,,,,,
,W8,W,way,128292738,way/128292738,51.5010872,-0.1893616,The Greyhound,Greene King,1,Kensington Square,London,,https://www.greeneking.co.uk/pubs/greater-london/greyhound,200,,Q27080908,"Mo-We,Sa 12:00-23:00; Th,Fr 12:00-00:00; Su 12:00-22:30",,,,,,
,W8,W,way,829086948,way/829086948,51.49646,-0.1972511,The Hansom Cab,,84-86,Earl's Court Road,London,,https://thehansomcab.com/,200,,Q18160134,,,,,,,
,W8,W,way,367518277,way/367518277,51.5079008,-0.1976158,The Hillgate,,24,Hillgate Place,London,+44 20 7727 8566,https://thehillgate.com/,200,,,,,,,,,
,W8,W,way,112673208,way/112673208,51.5089768,-0.1949996,The Old Swan,Greene King,206,Kensington Church Street,London,,https://www.greeneking.co.uk/pubs/greater-london/old-swan,200,,,"Su-We 12:00-23:00, Th 12:00-24:00, Fr,Sa 12:00-01:00",,,,,,
