id,name,operator,calc_postcode_district,calc_postcode_area,lat,lon,addr_housenumber,addr_street,addr_city,serper_query,confidence,suggested_website,suggested_website_original,validation_status,alternates_json,notes
a5592ab3-a436-4299-a7f1-e3a08d8ab09c,Victory Services Club,Independent,W2,W,51.5139,-0.162431,,,,"""Victory Services Club"" pub London W2",0.000,https://vscevents.co.uk/,https://vscevents.co.uk/,200,"[""https://www.vsc.co.uk/dining/the-lounge-bar/"", ""https://www.vsc.co.uk/dining/the-grill/"", ""https://www.vsc.co.uk/"", ""https://www.vsc.co.uk/dining/"", ""https://www.vsc.co.uk/contact/""]",heuristic:https://vscevents.co.uk/;ai_confirmed_loc_fail=district_only_no_geo
node/288041147,Duke of York,,W3,W,51.5096305,-0.2718999,,,,"""Duke of York"" pub London W3",0.000,https://mapy.com/en/?source=osm&id=13055214,https://mapy.com/en/?source=osm&id=13055214,200,"[""https://www.flickr.com/photos/55935853@N00/4462902539"", ""https://pubwiki.co.uk/Middlesex//Acton/DukeofYork.shtml"", ""https://www.closedpubs.co.uk/london/w3_acton_dukeofyork.html"", ""https://www.beerintheevening.com/pubs/s/48/4898/Duke_Of_York/Acton"", ""https://agg.uk.com/sites/default/files/2021-03/Duke%20of%20York%2C%20Acton%20-%20LETTING%20DETAILS_0.pdf""]","heuristic:https://mapy.com/en/?source=osm&id=13055214;ai_review=URL is a generic map site, not an official or operator page for the Duke of York pub"
3958a7fe-47b7-4be1-91af-9d7f55d5644b,Shepherds Bush Cricket Club,Independent,W3,W,51.51,-0.25261,,,,"""Shepherds Bush Cricket Club"" pub London W3",0.000,https://shepherdsbush.play-cricket.com/Aboutus,https://shepherdsbush.play-cricket.com/Aboutus,200,"[""https://sbccbuild.wordpress.com/about/"", ""https://sbccbuild.wordpress.com/clubhouse-hire/"", ""https://www.vintnershall.co.uk/events-calendar#!event/2024/7/9/cricket-vintners-vs-grocers"", ""https://www.lbhf.gov.uk/blogs/blog-two-halves/2025/04/aussie-slogger-nick-shows-his-value-shepherds-bush-cricket-club""]","heuristic:https://shepherdsbush.play-cricket.com/Aboutus;ai_review=URL is for a cricket club, not a pub; venue type mismatch"
node/288041082,The Aeronaut,,W3,W,51.508471,-0.275381,264,High Street,London,"""The Aeronaut"" pub London 264 High Street W3",0.000,https://www.travelstay.com/attractions/the-aeronaut-pub_Hotel_List.htm,https://www.travelstay.com/attractions/the-aeronaut-pub_Hotel_List.htm,200,"[""https://cigarclubldn.com/the-aeronaut/"", ""https://www.mapquest.com/gb/england/the-aeronaut-523931628"", ""https://www.layersoflondon.org/map/records/white-hart-now-the-aeronaut-264-high-street-acton-w3"", ""https://keepthingslocal.com/blog/item/acton-pub-the-aeronaut/"", ""https://www.loopnet.com/Listing/264-High-St-London/34474840/""]","heuristic:https://www.travelstay.com/attractions/the-aeronaut-pub_Hotel_List.htm;ai_review=The URL is a generic travel/accommodation site listing the pub, not the official or operator site for The Aeronaut pub itself."
node/288353870,The Rocket,,W3,W,51.5087219,-0.2639648,11-13,Churchfield Road,London,"""The Rocket"" pub London 11-13 Churchfield Road W3",0.000,https://www.layersoflondon.org/map/records/rocket-11-13-churchfield-road-acton-w3,https://www.layersoflondon.org/map/records/rocket-11-13-churchfield-road-acton-w3,200,"[""https://the-rocket.weeblyte.com/"", ""https://the-rocket.com-place.com/"", ""https://the-rocket.wheree.com/menu"", ""https://www.actonw3.com/leisure/conpub002.htm"", ""https://dogfuriendly.com/eat-and-drink/the-rocket/""]","heuristic:https://www.layersoflondon.org/map/records/rocket-11-13-churchfield-road-acton-w3;ai_review=URL is a historical map record site, not the official pub or operator page for The Rocket"
node/288353972,The Sheepwalk Tavern,,W3,W,51.5078484,-0.2712627,,Market Place,London,"""The Sheepwalk Tavern"" pub London Market Place W3",0.900,https://www.barcrawl.co.uk/pubreview.aspx?PubID=7491,https://www.barcrawl.co.uk/pubreview.aspx?PubID=7491,200,"[""https://www.youractonbid.co.uk/hidden-secrets-things-to-do-in-acton/"", ""https://www.pubsgalore.co.uk/pubs/65111/"", ""https://www.youractonbid.co.uk/business/sheepwalk-tavern-pub/"", ""https://www.beerintheevening.com/pubs/results.shtml/tr/174"", ""https://www.tipped.co.uk/london/pubs/acton/pool-tables/""]","openai:The URL clearly identifies The Sheepwalk Tavern at 2 Market Place, Acton, W3 6QS, matching the pub's name and location closely with strong geo evidence.;loc_ok=near_coords"
way/1044731268,The Talbot Inn,,W3,W,51.5065477,-0.2734651,1,Mill Hill Road,London,"""The Talbot Inn"" pub London 1 Mill Hill Road W3",0.900,https://www.allinlondon.co.uk/clubs-bars/pubs/3233-the-talbot-inn,https://www.allinlondon.co.uk/clubs-bars/pubs/3233-the-talbot-inn,200,"[""https://platepic.co.uk/place/aling-the-talbot-inn"", ""https://www.allinlondon.co.uk/regions/acton/bars"", ""https://newspaperarchive.com/morning-chronicle-apr-11-1850-p-32/"", ""https://ncnean.com/pages/find-a-stockist"", ""https://www.chamberofcommerce.uk/business-directory/england/south-acton/food-dining/bars-pubs/""]","openai:The URL clearly matches the pub name and exact address 1 Mill Hill Road, Acton, London W3 8JB, matching the given location and name precisely, indicating it is the correct pub page.;loc_ok=near_coords"
node/288044066,The Windmill,,W3,W,51.5067866,-0.2663317,50,High Street,London,"""The Windmill"" pub London 50 High Street W3",0.800,https://www.youractonbid.co.uk/business/the-windmill-pub/,https://www.youractonbid.co.uk/business/the-windmill-pub/,200,"[""https://the-windmill-pub-dining.weeblyte.com/"", ""https://the-windmill-pub-dining.wheree.com/"", ""https://www.londonpicturearchive.org.uk/view-item?i=342586"", ""https://www.fanzo.com/en/bar/17421/the-windmill-acton"", ""https://mapy.com/en/?source=osm&id=13056236""]","openai:This URL clearly mentions the exact address 50 High Street, London, W3 6LG matching the pub's location, indicating it is about the correct Windmill pub. It is not a social network or aggregator but a local business directory with detailed info.;loc_ok=district+address"
5869cd52-4ac7-4ff7-902d-4d208e69d378,West London Trades Union Club,West London Trades Union Club (co-operative),W3,W,51.5065,-0.26567,,,,"""West London Trades Union Club"" pub London W3",0.000,https://wltuc.com/,https://wltuc.com/,200,"[""https://www.actonw3.com/leisure/licenses.htm"", ""https://www.zoominfo.com/c/the-west-london-trades-union-club/372006016""]",heuristic:https://wltuc.com/;ai_confirmed_loc_fail=district_only_no_geo
node/249573138,Betty,,W4,W,51.4917587,-0.2622862,,,,"""Betty"" pub London W4",0.000,https://www.sweatybetty.com/,https://www.sweatybetty.com/shop-details/chiswick-010,200,"[""https://www.sweatybetty.com/shop-details/chiswick-010"", ""https://www.cktravels.com/pubs-bars-chiswick-london/"", ""https://wegottickets.com/location/25719"", ""https://www.flickr.com/photos/55935853@N00/55109830425"", ""https://services.chiswickw4.com/Services/List/Category/0/703""]","heuristic:https://www.sweatybetty.com/;ai_review=URL is for a women's activewear brand, not a UK pub named Betty in W4 district"
c1202159-c413-4369-a70e-9f3d30f91410,Chiswick Memorial Club Association,Independent,W4,W,51.492,-0.260148,,,,"""Chiswick Memorial Club Association"" pub London W4",0.000,https://chiswick.directory/,https://chiswick.directory/category/hobby-interest-groups/,200,"[""https://chiswick-memorial-club-association.wheree.com/"", ""https://chiswick.directory/category/hobby-interest-groups/"", ""https://find-and-update.company-information.service.gov.uk/company/00209416"", ""https://whatsgoingon.london/venues/481affae-6b65-4bdb-a21b-2e1efc161de4"", ""https://www.scoresonthedoors.org.uk/food-hygiene/chiswick.html""]","heuristic:https://chiswick.directory/;ai_review=URL is a general local business directory for Chiswick, not an official site for the specific pub"
way/205562545,Connolly's Bar,,W4,W,51.4929522,-0.2674541,450,Chiswick High Road,London,"""Connolly's Bar"" pub London 450 Chiswick High Road W4",0.000,"https://commons.wikimedia.org/wiki/File:Connollys_Bar,_Chiswick,_W4_(2446508213).jpg","https://commons.wikimedia.org/wiki/File:Connollys_Bar,_Chiswick,_W4_(2446508213).jpg",200,"[""https://the-connollys-bar-diner.weeblyte.com/"", ""https://www.celticbars.com/celtic-bar/connollys-bar/"", ""https://www.mapquest.com/gb/england/connollys-bar-and-diner-777118046"", ""https://www.flickr.com/photos/55935853@N00/2446508213"", ""https://www.novacircle.com/spots/europe/united-kingdom/london-borough-of-hounslow/london/london/connollys-bar-and-diner-ff0954/menu""]","heuristic:https://commons.wikimedia.org/wiki/File:Connollys_Bar,_Chiswick,_W4_(2446508213).jpg;ai_review=URL is a Wikimedia Commons image file page, not an official website or operator page for the pub."
way/209271380,Duke of York,Fuller's,W4,W,51.4893455,-0.2547491,,,,"""Duke of York"" pub London W4",0.000,"https://london.randomness.org.uk/wiki.cgi?Duke_Of_York,_W4_2HU","https://london.randomness.org.uk/wiki.cgi?Duke_Of_York,_W4_2HU",200,"[""https://commons.wikimedia.org/wiki/File:Duke_of_York,_Chiswick,_W4_(4794398670).jpg"", ""https://www.flickr.com/photos/stockcarpete/49173622086"", ""https://pubsandbeer.co.uk/index.php?ID=P&pub=5220"", ""https://www.closedpubs.co.uk/london/w4_chiswick_dukeofyork.html"", ""https://www.beerintheevening.com/pubs/s/12/12237/Duke_Of_York/Chiswick""]","heuristic:https://london.randomness.org.uk/wiki.cgi?Duke_Of_York,_W4_2HU;ai_review=The URL is a third-party guide page about the pub, not the official site or operator page for the Duke of York pub."
64119e65-84b1-4148-ad54-e96473b7ce60,Fullers Brewery Shop & Tap Room,Asahi,W4,W,51.4877,-0.249842,,,,"""Fullers Brewery Shop & Tap Room"" pub London W4",0.000,,,no_serper_results,[],no_organic_links
f0859474-0517-49d0-b84f-d48174c99307,Hole in the Wall,Independent,W4,W,51.4891,-0.2701,,,,"""Hole in the Wall"" pub London W4",0.000,"https://london.randomness.org.uk/wiki.cgi?Hole_In_The_Wall,_W4_4LD","https://london.randomness.org.uk/wiki.cgi?Hole_In_The_Wall,_W4_4LD",200,"[""https://www.chiswickw4.com/leisure/restholeinthewall.htm"", ""https://www.bestsundayroast.co.uk/london/the-hole-in-the-wall-chiswick-sunday-lunch-review"", ""https://holeinthewallchiswick.co.uk/"", ""https://holeinthewallchiswick.co.uk/dinner-menu-2/"", ""https://chiswickcalendar.co.uk/chiswicks-queens-head-pub-returns-to-its-former-identity-as-the-hole-in-the-wall/""]","heuristic:https://london.randomness.org.uk/wiki.cgi?Hole_In_The_Wall,_W4_4LD;ai_review=The URL is a third-party guide page about the pub, not the official site or operator page for the venue."
dde5c4b7-0674-4104-8e63-19bd290436fa,Hound,Independent,W4,W,51.4928,-0.256848,,,,"""Hound"" pub London W4",0.000,https://www.thehound.london/,https://www.thehound.london/,200,"[""https://jksrestaurants.com/venues/the-hound/"", ""https://www.london-unattached.com/hound-gastropub-chiswick-review/"", ""https://thenudge.com/the-hound/"", ""https://www.andyhayler.com/restaurant/the-hound"", ""https://www.sevenrooms.com/explore/thehounduk/reservations/create/search""]",heuristic:https://www.thehound.london/;ai_confirmed_loc_fail=district_only_no_geo
node/266214958,Smokehouse,,W4,W,51.4890151,-0.2701228,,,,"""Smokehouse"" pub London W4",0.000,https://www.hot-dinners.com/Gastroblog/Latest-news/smokehouse-goes-west-neil-rankin-brings-bbq-to-chiswick,https://www.hot-dinners.com/Gastroblog/Latest-news/smokehouse-goes-west-neil-rankin-brings-bbq-to-chiswick,200,"[""https://www.dailymail.co.uk/home/event/article-3221219/Tom-Parker-Bowles-reviews-Smokehouse-Chiswick-ve-three-barbecue-dishes-rival-America-s-southern-states-old-pub-west-London.html"", ""https://nomadseekshome.wordpress.com/2015/04/09/new-foodie-spot-smokehouse-chiswick/"", ""https://www.chiswickw4.com/leisure/revsmokehouse001.htm"", ""https://www.andyhayler.com/restaurant/smokehouse-chiswick"", ""https://www.favouritetable.com/discover/west-london/smokehouse-chiswick""]","heuristic:https://www.hot-dinners.com/Gastroblog/Latest-news/smokehouse-goes-west-neil-rankin-brings-bbq-to-chiswick;ai_review=Candidate URL is a news/review article about Smokehouse in Chiswick, not the official website or operator page for the pub itself."
node/255959341,The Bollo,,W4,W,51.4955664,-0.2700726,,,,"""The Bollo"" pub London W4",0.950,https://www.thebollohouse.com/,https://www.thebollohouse.com/,200,"[""https://chiswick.directory/listing/the-bollo-house/"", ""https://taste2taste.com/2016/06/23/great-pub-food-at-the-bollo-house/"", ""https://www.pubology.co.uk/pubs/5071.html"", ""https://www.thebollohouse.com/menus""]","openai:The Bollo House website matches the pub name and is located near Chiswick Park station in W4, consistent with the district and coordinates given. It is the official site with strong geo evidence.;loc_ok=near_coords"
way/175629795,The Gunnersbury,,W4,W,51.4925578,-0.2758099,,,,"""The Gunnersbury"" pub London W4",0.000,https://www.thegunnersburypub.com/,https://www.thegunnersburypub.com/,200,"[""https://the-gunnersbury.wheree.com/"", ""https://www.datathistle.com/place/84021-the-gunnersbury-london-w4/"", ""https://www.mapquest.com/gb/england/the-gunnersbury-524777568"", ""https://www.thegunnersburypub.com/menus"", ""https://www.thegunnersburypub.com/history""]",heuristic:https://www.thegunnersburypub.com/;ai_confirmed_loc_fail=district_only_no_geo
way/205143239,The Lamb Brewery,,W4,W,51.4920281,-0.2623859,,,,"""The Lamb Brewery"" pub London W4",0.900,"https://london.randomness.org.uk/wiki.cgi?Lamb,_W4_4PH","https://london.randomness.org.uk/wiki.cgi?Lamb,_W4_4PH",200,"[""https://www.thelambchiswick.co.uk/our-pubs"", ""https://www.squaremeal.co.uk/restaurants/the-lamb-brewery_7374"", ""https://www.alamy.com/stock-photo/lamb-brewery.html"", ""https://www.flickr.com/photos/55935853@N00/55079709043/"", ""https://www.flickr.com/photos/55935853@N00/4802437641""]","openai:The URL is specifically about Lamb, W4 4PH, matching the district W4 and close coordinates. It mentions the pub's former and current names, indicating detailed local knowledge. Other URLs are either aggregators, photo sites, or less directly relevant.;loc_ok=near_coords"
node/288598379,The Stag,,W4,W,51.4992672,-0.2644126,177,Acton Lane,London,"""The Stag"" pub London 177 Acton Lane W4",0.000,https://www.barcrawl.co.uk/pubreview.aspx?PubID=8133,https://www.barcrawl.co.uk/pubreview.aspx?PubID=8133,200,"[""https://www.pubsgalore.co.uk/pubs/24735/"", ""https://www.pubsgalore.co.uk/pubmap/24735/"", ""https://www.flickr.com/photos/55935853@N00/4802182429/"", ""https://breweryhistory.com/wiki/index.php?title=List_of_Huggins_Pubs_c1930"", ""https://www.beerintheevening.com/pubs/s/59/5982/Stag/Chiswick""]","heuristic:https://www.barcrawl.co.uk/pubreview.aspx?PubID=8133;ai_review=The URL is a third-party pub review site, not the official web presence of The Stag pub at 177 Acton Lane, London."
way/1136139752,The Swan,,W4,W,51.4979272,-0.2651911,119,Acton Lane,London,"""The Swan"" pub London 119 Acton Lane W4",0.950,https://www.theswanchiswick.co.uk/,https://www.theswanchiswick.co.uk/,200,"[""https://www.squaremeal.co.uk/restaurants/the-swan-pub_13052"", ""https://www.aaa.com/tripcanvas/restaurant/the-swan-pub-AA6977"", ""https://services.chiswickw4.com/Services/Detail/1746"", ""https://www.tagvenue.com/venues/london/61404/the-swan-4""]","openai:The URL is the official website of The Swan at 119 Acton Lane, Chiswick, W4, matching the pub's address and name exactly with strong geo evidence.;loc_ok=near_coords"
1676b713-0c0a-499e-bdad-61e7fa48e15c,Actonians Sports Club,Old Actonians Association,W5,W,51.5015,-0.28874,,,,"""Actonians Sports Club"" pub London W5",0.000,https://theoaksatactonianssportsassociationttc.ttclubs.co.uk/,https://theoaksatactonianssportsassociationttc.ttclubs.co.uk/,200,"[""https://actonians-sports-club.wheree.com/"", ""https://www.meetup.com/west-london-squash-meetup/events/fftwqtyjcfbdc/"", ""https://www.trip.com/travel-guide/attraction/ealing/actonians-sports-club-144650968/"", ""https://wanderboat.ai/local-businesses/united-kingdom/london/actonians-sports-club/woyh5EYtR7C6WXt3IQq-PQ"", ""https://www.sportshive.co.uk/contact-us/""]",heuristic:https://theoaksatactonianssportsassociationttc.ttclubs.co.uk/;ai_confirmed_loc_fail=district_only_no_geo
